K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.07.07.2017,,,,,,16 Dayah Muara Garot,,"perbaikan nama dari Dayah Muara menjadi Dayah Muara Garot,surat
Bupati Pidie No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
11.07.07.2018,,,,,,17 Pante Garot,,
11.07.07.2019,,,,,,18 Garot Cut,,
11.07.07.2020,,,,,,19 Keubang,,
11.07.07.2021,,,,,,20 Blang Garot,,
11.07.07.2022,,,,,,21 Meulayu,,
11.07.07.2023,,,,,,22 Tungkop Cut,,
11.07.07.2024,,,,,,23 Guci,,
11.07.07.2025,,,,,,24 Teungoh Blang,,
11.07.07.2026,,,,,,25 Mesjid Dijiem,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.07.07.2027,,,,,,26 Sukon Ulee Gampong,,
11.07.07.2028,,,,,,27 Lamkabu,,"Perbaikan nama sesuai Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.07.07.2029,,,,,,28 Ulee Birah,,
11.07.07.2030,,,,,,29 Mesjid Baro,,
11.07.07.2031,,,,,,30 Lamreuneung,,"Perbaikan nama sesuai Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.07.07.2032,,,,,,31 Cot Seukee,,"perbaikan nama dari Cot Seuke menjadi Cot Seukee, surat Bupati Pidie
No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan Desa
No 145/2430/BPD tgl 24 Mei 2021"
11.07.07.2033,,,,,,32 Drien,,
11.07.07.2034,,,,,,33 Rumia,,
11.07.07.2035,,,,,,34 Wakheuh,,
11.07.07.2036,,,,,,35 Baro Bluek,,
11.07.07.2037,,,,,,36 Mesjid Ulee Gampong,,
11.07.07.2038,,,,,,37 Dayah Bie,,
11.07.07.2039,,,,,,38 Balee Baroh Bluek,,"perbaikan nama dari Bale Baro Bluek menjadi Balee Baroh Bluek,surat
Bupati Pidie No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
11.07.07.2040,,,,,,39 Peutoe,,"Perbaikan nama dari Putoe Gapui menjadi Peutoe,Surat Pem Aceh No.
146.1/10560 tgl 13 Juni 2016,surat Bupati Pidie No 140/2364 tgl 13
April 2021,Surat Sesditjen Bina Pemerintahan Desa No 145/2430/BPD
tgl 24 Mei 2021"
11.07.07.2041,,,,,,40 Blang Rapai,,
11.07.07.2042,,,,,,41 Neulop II,,
11.07.07.2043,,,,,,42 Baro Gapui,,
11.07.07.2044,,,,,,43 Balee Baroh Gapui,,"Perbaikan nama sesuai Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
,,,,,,,,
