K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
52,NUSA TENGGARA BARAT,,,,,,,
52.06,KAB. BIMA,,,18,0,191,"4.216,088","Pemindahan ibukota PP No. 31/2008.
Luas Wilayah Definitif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
52.06.01,,,,1Monta,-,14,,
,,,,,,Kuta,,Menjadi Wil Kec Parado Perda No. 2/2006
,,,,,,Kance,,Menjadi Wil Kec Parado Perda No. 2/2006
,,,,,,Parado Rato,,Menjadi Wil Kec Parado Perda No. 2/2006
,,,,,,Parado Wane,,Menjadi Wil Kec Parado Perda No. 2/2006
52.06.01.2005,,,,,,1 Tolotangga,,
52.06.01.2006,,,,,,2 Sondo,,
52.06.01.2007,,,,,,3 Simpasai,,
52.06.01.2008,,,,,,4 Sie,,
52.06.01.2009,,,,,,5 Tangga,,
52.06.01.2010,,,,,,6 Monta,,
52.06.01.2011,,,,,,7 Sakuru,,
52.06.01.2012,,,,,,8 Baralau,,
,,,,,,Lere,,Menjadi Wil Kec Parado Perda No. 2/2006
52.06.01.2014,,,,,,9 Tolouwi,,
52.06.01.2015,,,,,,10 Wilamaci,,
52.06.01.2016,,,,,,11 Pela,,
52.06.01.2017,,,,,,12 Tangga Baru,,Perda No. 3/2006
52.06.01.2018,,,,,,13 Nontotera,,"Perda No. 2/2012, Pemekaran dari sebagian wil. Desa Tolouwi"
52.06.01.2019,,,,,,14 Waro,,"Perda No. 2/2012, Pemekaran dari sebagian wil. Desa Wilamaci"
52.06.02,,,,2Bolo,-,14,,
52.06.02.2001,,,,,,1 Tambe,,
52.06.02.2002,,,,,,2 Rasabau,,
52.06.02.2003,,,,,,3 Rato,,
52.06.02.2004,,,,,,4 Kananga,,
52.06.02.2005,,,,,,5 Leu,,
52.06.02.2006,,,,,,6 Timu,,
52.06.02.2007,,,,,,7 Bontokape,,
52.06.02.2008,,,,,,8 Sondosia,,
52.06.02.2009,,,,,,9 Nggembe,,
52.06.02.2010,,,,,,10 Sanolo,,
52.06.02.2011,,,,,,11 Tumpu,,
52.06.02.2012,,,,,,12 Rada,,
52.06.02.2013,,,,,,13 Kara,,"Perda No. 2/2012, Pemekaran dari sebagian wil. Desa Leu"
,,,,,,,,
