K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33,JAWA TENGAH,,,,,,,
33.05,KAB. KEBUMEN,,,26,11,449,"1.334,100","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
33.05.01,,,,1Ayah,-,18,,
33.05.01.2001,,,,,,1 Argopeni,,
33.05.01.2002,,,,,,2 Karangduwur,,
33.05.01.2003,,,,,,3 Srati,,
33.05.01.2004,,,,,,4 Pasir,,
33.05.01.2005,,,,,,5 Jintung,,
33.05.01.2006,,,,,,6 Banjararjo,,
33.05.01.2007,,,,,,7 Argosari,,
33.05.01.2008,,,,,,8 Watukelir,,
33.05.01.2009,,,,,,9 Kalibangkang,,
33.05.01.2010,,,,,,10 Tlogosari,,
33.05.01.2011,,,,,,11 Kalipoh,,
33.05.01.2012,,,,,,12 Ayah,,
33.05.01.2013,,,,,,13 Candirenggo,,
33.05.01.2014,,,,,,14 Mangunweni,,
33.05.01.2015,,,,,,15 Jatijajar,,
33.05.01.2016,,,,,,16 Demangsari,,
33.05.01.2017,,,,,,17 Bulurejo,,
33.05.01.2018,,,,,,18 Kedungweru,,
33.05.02,,,,2Buayan,-,20,,
33.05.02.2001,,,,,,1 Karangbolong,,
33.05.02.2002,,,,,,2 Jladri,,
33.05.02.2003,,,,,,3 Adiwarno,,
33.05.02.2004,,,,,,4 Rangkah,,
33.05.02.2005,,,,,,5 Wonodadi,,
33.05.02.2006,,,,,,6 Geblug,,
33.05.02.2007,,,,,,7 Rogodadi,,
33.05.02.2008,,,,,,8 Pakuran,,
33.05.02.2009,,,,,,9 Buayan,,
33.05.02.2010,,,,,,10 Sikayu,,
33.05.02.2011,,,,,,11 Karangsari,,
33.05.02.2012,,,,,,12 Rogodono,,
33.05.02.2013,,,,,,13 Banyumudal,,
33.05.02.2014,,,,,,14 Tugu,,
33.05.02.2015,,,,,,15 Nogoraji,,
,,,,,,,,
