Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
73,SULAWESI SELATAN,1,,
73.00.40001,Pulau Betang,,"05°40'44.25"" S 120°28'39.43"" T",TBP
73.01,KAB. KEPULAUAN SELAYAR,123,,
73.01.40001,Gili Gili,,"07°14'22.68"" S 121°44'49.93"" T",TBP
73.01.40002,Gili Gilipangka,,"07°22'09.77"" S 121°02'52.81"" T",TBP
73.01.40003,Gili Sui,,"07°18'05.74"" S 121°42'15.42"" T",TBP
73.01.40004,Pulau Ampalasa,,"06°54'18.00"" S 121°19'00.99"" T",TBP
73.01.40005,Pulau Bahuluang,,"06°28'49.45"" S 120°25'39.64"" T",BP
73.01.40006,Pulau Bakka',,"07°07'58.00"" S 120°45'41.00"" T",TBP
73.01.40007,Pulau Bangge,,"07°02'26.00"" S 120°36'42.99"" T",TBP
73.01.40008,Pulau Batu,,"07°16'13.26"" S 120°47'43.48"" T",TBP
73.01.40009,Pulau Batu Bakka',,"07°01'08.82"" S 120°45'10.66"" T",TBP
73.01.40010,Pulau Batu Ki'Di',,"07°01'17.40"" S 120°45'12.19"" T",TBP
73.01.40011,Pulau Batu Tangnga,,"07°01'16.41"" S 120°45'13.45"" T",TBP
73.01.40012,Pulau Batuampangan,,"06°12'16.33"" S 120°24'18.01"" T",TBP
73.01.40013,Pulau Batuappa' Bara',,"06°28'04.83"" S 120°25'38.83"" T",TBP
73.01.40014,Pulau Batuappa' Pantarang,,"06°28'03.62"" S 120°25'34.05"" T",TBP
73.01.40015,Pulau Batuappa' Tangnga,,"06°28'05.32"" S 120°25'45.46"" T",TBP
73.01.40016,Pulau Batuappa' Timoro,,"06°28'07.49"" S 120°25'48.82"" T",TBP
73.01.40017,Pulau Batubissa,,"06°14'01.11"" S 120°26'39.78"" T",TBP
73.01.40018,Pulau Batuboo,,"07°25'19.08"" S 122°05'26.29"" T",TBP
73.01.40019,Pulau Batudampoong,,"06°26'33.29"" S 120°30'37.54"" T",TBP
73.01.40020,Pulau Batugiligili,,"07°22'05.38"" S 121°02'47.40"" T",TBP
73.01.40021,Pulau Batujangka,,"06°20'29.17"" S 120°26'52.65"" T",TBP
73.01.40022,Pulau Batukallong,,"07°25'12.30"" S 121°47'10.08"" T",TBP
73.01.40023,Pulau Batulajaraha,,"05°50'40.22"" S 120°31'50.81"" T",TBP
73.01.40024,Pulau Batulajarate,,"05°50'39.76"" S 120°31'50.58"" T",TBP
73.01.40025,Pulau Batulontolonto,,"07°25'09.88"" S 121°47'12.65"" T",TBP
73.01.40026,Pulau Batupangnyu,,"05°44'20.04"" S 120°29'22.60"" T",TBP
73.01.40027,Pulau Baturemba,,"07°06'15.28"" S 120°35'18.56"" T",TBP
73.01.40028,Pulau Batusiasia,,"06°12'15.66"" S 120°26'37.39"" T",TBP
73.01.40029,Pulau Batusilangga,,"07°06'31.44"" S 120°35'25.62"" T",TBP
73.01.40030,Pulau Batusipoong,,"06°41'42.47"" S 120°25'36.61"" T",TBP
73.01.40031,Pulau Batusobbolo,,"06°22'58.42"" S 120°27'14.88"" T",TBP
73.01.40032,Pulau Batusurut Raha,,"06°12'21.37"" S 120°26'41.61"" T",TBP
73.01.40033,Pulau Batusurut Rate,,"06°12'26.52"" S 120°26'43.26"" T",TBP
73.01.40034,Pulau Batutokong,,"06°48'51.45"" S 120°47'01.63"" T",TBP
