K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16,SUMATERA SELATAN,,,,,,,
16.13,KAB. MUSI RAWAS UTARA,,,7,7,82,"5.937,803","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
16.13.01,,,,1Rupit,1,16,,"Semula wil Kab. Musi Rawas, sesui UU No. 16 Tahun 2013"
16.13.01.2001,,,,,,1 Tanjung Beringin,,
16.13.01.2002,,,,,,2 Noman,,
16.13.01.2003,,,,,,3 Batu Gajah,,
16.13.01.2004,,,,,,4 Maur Lama,,
16.13.01.2005,,,,,,5 Maur Baru,,
16.13.01.2006,,,,,,6 Bingin Rupit,,
16.13.01.1007,,,,,1Muara Rupit,,,
16.13.01.2008,,,,,,7 Lubuk Rumbai,,
16.13.01.2009,,,,,,8 Pantai,,
16.13.01.2010,,,,,,9 Lawang Agung,,
16.13.01.2011,,,,,,10 Karang Waru,,
16.13.01.2012,,,,,,11 Karang Anyar,,
16.13.01.2013,,,,,,12 Sungai Jernih,,
16.13.01.2014,,,,,,13 Beringin Jaya,,Perda No. 6/2009
16.13.01.2015,,,,,,14 Lubuk Rumbai Baru,,Perda No. 8/2009
16.13.01.2016,,,,,,15 Noman Baru,,Perda No. 12/2009
16.13.01.2017,,,,,,16 Batu Gajah Baru,,Perda No. 14/2009
16.13.02,,,,2Rawas Ulu,1,16,,"Semula wil Kab. Musi Rawas, sesui UU No. 16 Tahun 2013"
16.13.02.2001,,,,,,1 Pangkalan,,
16.13.02.2002,,,,,,2 Kerta Dewa,,
16.13.02.2003,,,,,,3 Teladas,,
16.13.02.2004,,,,,,4 Pulau Lebar,,
16.13.02.1005,,,,,1Pasar Surulangun,,,
16.13.02.2006,,,,,,5 Sungai Baung,,
16.13.02.2007,,,,,,6 Sungai Jauh,,
16.13.02.2008,,,,,,7 Sungai Kijang,,
16.13.02.2009,,,,,,8 Surulangun,,
16.13.02.2010,,,,,,9 Lesung Batu,,
16.13.02.2011,,,,,,10 Lubuk Kemang,,
16.13.02.2012,,,,,,11 Remban,,
16.13.02.2013,,,,,,12 Lesung Batu Muda,,
16.13.02.2014,,,,,,"13 Simpang Nibung
Rawas",,Perda No. 7/2009
16.13.02.2015,,,,,,14 Lubuk Mas,,Perda No. 10/2009
,,,,,,,,
