Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
63.02.40114,Pulau Sungaihambar,,"02°51'36.00"" S 116°05'52.00"" T",TBP
63.02.40115,Pulau Sungaikerapu,,"02°51'29.00"" S 116°06'10.00"" T",TBP
63.02.40116,Pulau Sungainibung,,"02°52'03.00"" S 116°06'37.00"" T",TBP
63.02.40117,Pulau Sungaipuayan,,"02°51'32.00"" S 116°05'22.99"" T",TBP
63.02.40118,Pulau Suren,,"02°55'45.99"" S 116°10'01.99"" T",BP
63.02.40119,Pulau Tabuan,,"03°04'14.00"" S 116°16'53.00"" T",TBP
63.02.40120,Pulau Tajak,,"02°52'16.68"" S 116°07'41.09"" T",TBP
63.02.40121,Pulau Tajak Sungaigalam,,"03°01'14.59"" S 116°04'59.49"" T",TBP
63.02.40122,Pulau Tanahmerah,,"03°02'48.00"" S 116°10'36.99"" T",TBP
63.02.40123,Pulau Tanjung Keramat,,"02°53'28.59"" S 116°07'28.59"" T",TBP
63.02.40124,Pulau Tarusan,,"03°50'46.00"" S 116°17'43.00"" T",TBP
63.02.40125,Pulau Tepianmataja,,"04°05'18.67"" S 116°11'38.99"" T",TBP
63.02.40126,Pulau Terusan Tengah,,"04°04'10.99"" S 116°02'48.99"" T",BP
63.02.40127,Pulau Titipan Indah,,"04°02'21.99"" S 116°08'35.00"" T",TBP
63.02.40128,Pulau Tiwadak,,"03°00'07.99"" S 116°07'34.00"" T",TBP
63.02.40129,Pulau Tokong,,"03°54'34.99"" S 116°03'06.99"" T",TBP
63.02.40130,Pulau Tugu,,"02°38'33.00"" S 116°15'34.99"" T",TBP
63.02.40131,Pulau Tungkaran Buaya,,"02°51'43.02"" S 116°06'00.39"" T",TBP
63.02.40132,Pulau Batu Bajajar,,"03°54'16.34"" S 116°03'16.24"" T",
63.02.40133,Pulau Batu Dangkal,,"04°03'12.75"" S 116°10'29.74"" T",
63.02.40134,Pulau Batu Gusung,,"03°40'03.78"" S 116°00'26.41"" T",
63.02.40135,Pulau Gusung Japing,,"04°47'11.06"" S 115°50'57.49"" T",
63.02.40136,Pulau Hamparan Gusung,,"03°53'54.96"" S 116°03'07.52"" T",
63.02.40137,Pulau Kerassian Kecil,,"04°01'53.81"" S 116°12'49.32"" T",
63.03,KAB. BANJAR,3,,
63.03.40001,Pulau Barunak,,"03°25'05.99"" S 114°31'00.00"" T",TBP
63.03.40002,Pulau Dupa,,"03°27'32.00"" S 114°31'19.99"" T",BP
63.03.40003,Pulau Sepakat,,"03°27'22.00"" S 114°31'14.99"" T",BP
63.04,KAB. BARITO KUALA,13,,
63.04.40001,Pulau Alalak,,"03°16'04.00"" S 114°33'50.04"" T",BP
63.04.40002,Pulau Antasan,,"03°23'05.65"" S 114°29'33.05"" T",
63.04.40003,Pulau Anyar,,"03°13'35.00"" S 114°32'44.00"" T",TBP
63.04.40004,Pulau Anyar Hilir,,"03°30'00.71"" S 114°28'34.02"" T",TBP
63.04.40005,Pulau Bakut,,"03°12'56.99"" S 114°33'29.99"" T",TBP
63.04.40006,Pulau Jingah,,"03°23'33.05"" S 114°29'33.05"" T",TBP
63.04.40007,Pulau Kaget,,"03°24'55.00"" S 114°30'19.00"" T",TBP
63.04.40008,Pulau Kaliamas,,"03°25'28.19"" S 114°29'28.19"" T",BP
63.04.40009,Pulau Kelapa,,"03°25'57.05"" S 114°27'47.91"" T",TBP
63.04.40010,Pulau Kembang,,"03°18'23.00"" S 114°33'38.99"" T",TBP
63.04.40011,Pulau Telan,,"03°26'33.87"" S 114°29'33.87"" T",TBP
