K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
51,BALI,,,,,,,
51.07,KAB. KARANGASEM,,,8,3,75,"839,317","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
51.07.01,,,,1Rendang,-,6,,
51.07.01.2001,,,,,,1 Nongan,,
51.07.01.2002,,,,,,2 Rendang,,
51.07.01.2003,,,,,,3 Menanga,,
51.07.01.2004,,,,,,4 Besakih,,
51.07.01.2005,,,,,,5 Pempatan,,
51.07.01.2006,,,,,,6 Pesaban,,
51.07.02,,,,2Sidemen,-,10,,
51.07.02.2001,,,,,,1 Tangkup,,
51.07.02.2002,,,,,,2 Talibeng,,
51.07.02.2003,,,,,,3 Sidemen,,
51.07.02.2004,,,,,,4 Sangkan Gunung,,
51.07.02.2005,,,,,,5 Telagatawang,,"Perbaikan nama dari Telaga Tawang Menjadi Telagatawang sesuai
Surat Bupati Karangasem No. 140/342/DPMD/SETDA tanggal 19 Mei
2020 hal Mohon perbaikan atas kekeliruan nama desa dan kelurahan di
Kabupaten Karangasem Provinsi Bali."
51.07.02.2006,,,,,,6 Sinduwati,,
51.07.02.2007,,,,,,7 Tri Eka Buana,,
51.07.02.2008,,,,,,8 Kertha Buana,,"Perbaikan nama dari Kerta Buana menjadi Kertha Buana sesuai Surat
Bupati Karangasem No. 140/342/DPMD/SETDA tanggal 19 Mei 2020 hal
Mohon perbaikan atas kekeliruan nama desa dan kelurahan di
Kabupaten Karangasem Provinsi Bali."
51.07.02.2009,,,,,,9 Lokasari,,"Perbaikan nama dari Lakasari menjadi Lokasari sesuai Surat Bupati
Karangasem No. 140/342/DPMD/SETDA tanggal 19 Mei 2020 hal
Mohon perbaikan atas kekeliruan nama desa dan kelurahan di
Kabupaten Karangasem Provinsi Bali."
51.07.02.2010,,,,,,10 Wisma Kerta,,"PMD dan Dukcapil, Perda No. 2/2008, Perbaikan nama dari Wismakerta
menjadi Wisma Kerta sesuai Surat Bupati Karangasem No.
140/342/DPMD/SETDA tanggal 19 Mei 2020 hal Mohon perbaikan atas
kekeliruan nama desa dan kelurahan di Kabupaten Karangasem
Provinsi Bali."
51.07.03,,,,3Manggis,-,12,,
51.07.03.2001,,,,,,1 Gegelang,,
51.07.03.2002,,,,,,2 Antiga,,
51.07.03.2003,,,,,,3 Ulakan,,
51.07.03.2004,,,,,,4 Manggis,,
51.07.03.2005,,,,,,5 Nyuh Tebel,,
51.07.03.2006,,,,,,6 Tenganan,,
,,,,,,,,
