K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53.03.04.2013,,,,,,9 Noemuti,,"Perubahan status dari kelurahan menjadi desa; Perda Kab. Timor
Tengah Utara No. 5 Tahun 2022 tentang Perubahan 22 (Dua Puluh
Dua) Kelurahan Menjadi Desa"
53.03.04.2014,,,,,,10 Fatumuti,,"Perubahan status dari kelurahan menjadi desa; Perda Kab. Timor
Tengah Utara No. 5 Tahun 2022 tentang Perubahan 22 (Dua Puluh
Dua) Kelurahan Menjadi Desa"
53.03.04.2015,,,,,,11 Kiuola,,"Perubahan status dari kelurahan menjadi desa; Perda Kab. Timor
Tengah Utara No. 5 Tahun 2022 tentang Perubahan 22 (Dua Puluh
Dua) Kelurahan Menjadi Desa"
53.03.04.2016,,,,,,12 Oeperigi,,Perda No. 8/2008
53.03.05,,,,5Kota Kefamenanu,9,-,,
53.03.05.1001,,,,,1Kefamenanu Utara,,,"Menjadi Kel., Perda No. 8/2007"
53.03.05.1002,,,,,2Aplasi,,,
53.03.05.1003,,,,,3Kefamenanu Tengah,,,
53.03.05.1004,,,,,4Bansone,,,
53.03.05.1005,,,,,5Benpasi,,,
53.03.05.1006,,,,,6Kefamenanu Selatan,,,
53.03.05.1007,,,,,7Tubuhue,,,
53.03.05.1008,,,,,8Maubeli,,,
53.03.05.1009,,,,,9Sasi,,,
,,,,,Tublopo,,,"Menjadi wil. Kec. Bikomi Selatan, Perda No. 8/2007"
53.03.06,,,,6Biboki Utara,1,9,,
53.03.06.2001,,,,,,1 Boronubaen,,"Perubahan status dari kelurahan menjadi desa; Perda Kab. Timor
Tengah Utara No. 5 Tahun 2022 tentang Perubahan 22 (Dua Puluh
Dua) Kelurahan Menjadi Desa"
53.03.06.2002,,,,,,2 Hautaes,,
53.03.06.2003,,,,,,3 Tualena,,
53.03.06.2004,,,,,,4 Biloe,,
53.03.06.2005,,,,,,5 Taunbaen,,
53.03.06.2006,,,,,,6 Sapaen,,
,,,,,,Naku,,"Menjadi wil. Kec. Biboki Feotleu, Perda No. 8/2007"
,,,,,,Birunatun,,"Menjadi wil. Kec. Biboki Feotleu, Perda No. 8/2007"
,,,,,,Makun,,"Menjadi wil. Kec. Biboki Feotleu, Perda No. 8/2007"
,,,,,,Manumean,,"Menjadi wil. Kec. Biboki Feotleu, Perda No. 8/2007"
,,,,,,Kuluan,,"Menjadi wil. Kec. Biboki Feotleu, Perda No. 8/2007"
53.03.06.2012,,,,,,7 Lokomea,,
53.03.06.2013,,,,,,8 Taunbaen Timur,,Pemekaran sebagian wil Desa Taunbaen Perda No. 3/2013
53.03.06.2014,,,,,,9 Hauteas Barat,,Pemekaran sebagian wil Desa Hauteas Perda No. 3/2013
53.03.06.1015,,,,,1Boronubaen Timur,,,Pemekaran sebagian wil Kel. Boronubaen Perda No. 4/2013
53.03.07,,,,7Biboki Anleu,-,9,,
53.03.07.2001,,,,,,1 Motadik,,
53.03.07.2002,,,,,,2 Nonotbatan,,
,,,,,,,,
