Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
18.06.40022,Pulau Batuhiu,,"05°45'13.41"" S 105°01'05.99"" T",TBP
18.06.40023,Pulau Batukabulung,,"05°44'39.89"" S 105°00'29.65"" T",TBP
18.06.40024,Pulau Batukelapa,,"05°45'20.98"" S 105°04'35.99"" T",TBP
18.06.40025,Pulau Batukelapanunggal,,"05°46'43.23"" S 105°05'39.02"" T",TBP
18.06.40026,Pulau Batukerbau,,"05°31'13.21"" S 104°41'44.57"" T",TBP
18.06.40027,Pulau Batukerita,,"05°47'16.30"" S 105°05'07.72"" T",TBP
18.06.40028,Pulau Batukupiah Pinggir,,"05°48'18.75"" S 105°11'07.51"" T",TBP
18.06.40029,Pulau Batukupiah Tengah,,"05°48'27.70"" S 105°10'55.51"" T",TBP
18.06.40030,Pulau Batumandi,,"05°46'30.48"" S 105°05'12.67"" T",TBP
18.06.40031,Pulau Batupanjanglimau,,"05°48'11.01"" S 105°08'22.11"" T",TBP
18.06.40032,Pulau Batuputih,,"05°39'48.12"" S 104°53'07.30"" T",TBP
18.06.40033,Pulau Baturawong,,"05°48'27.11"" S 105°09'16.71"" T",TBP
18.06.40034,Pulau Baturujuk Balak,,"05°42'40.20"" S 104°57'27.51"" T",TBP
18.06.40035,Pulau Baturujuk Lunik,,"05°42'36.72"" S 104°57'15.88"" T",TBP
18.06.40036,Pulau Batutajam,,"05°42'13.77"" S 104°56'19.81"" T",TBP
18.06.40037,Pulau Burung,,"05°47'06.66"" S 105°05'21.05"" T",TBP
18.06.40038,Pulau Cukuhpandan Balak,,"05°45'48.19"" S 105°05'16.01"" T",TBP
18.06.40039,Pulau Cukuhpandan Lunik,,"05°45'52.18"" S 105°05'12.28"" T",TBP
18.06.40040,Pulau Cukuhpandan Pinggir,,"05°45'51.50"" S 105°05'10.96"" T",TBP
18.06.40041,Pulau Cukuhpandan Tengah,,"05°45'50.29"" S 105°05'13.89"" T",TBP
18.06.40042,Pulau Gawani,,"05°46'01.90"" S 105°03'46.93"" T",TBP
18.06.40043,Pulau Hiu,,"05°45'08.47"" S 105°00'59.29"" T",TBP
18.06.40044,Pulau Kabulung,,"05°42'27.13"" S 104°57'44.29"" T",TBP
18.06.40045,Pulau Kakhang Bekhak Barat,,"05°48'03.34"" S 105°07'17.07"" T",
18.06.40046,Pulau Kakhang Bekhak Timur,,"05°48'03.02"" S 105°07'18.44"" T",
18.06.40047,Pulau Kakhang Gigi Khua,,"05°45'50.36"" S 105°04'03.64"" T",
18.06.40048,Pulau Kakhang Gigi Lima,,"05°46'05.48"" S 105°03'57.78"" T",
18.06.40049,Pulau Kakhang Gigi Pak,,"05°45'55.29"" S 105°04'01.84"" T",
18.06.40050,Pulau Kakhang Gigi Sai,,"05°45'48.63"" S 105°04'05.01"" T",
18.06.40051,Pulau Kakhang Gigi Tiga,,"05°45'52.20"" S 105°04'03.36"" T",
18.06.40052,Pulau Kakhang Pandan,,"05°46'34.34"" S 105°05'13.34"" T",
18.06.40053,Pulau Kamintara Balak,,"05°47'31.17"" S 105°12'11.87"" T",TBP
18.06.40054,Pulau Kamintara Barat,,"05°47'35.00"" S 105°11'52.00"" T",TBP
18.06.40055,Pulau Kamintara Lunik,,"05°47'37.73"" S 105°12'15.34"" T",TBP
18.06.40056,Pulau Kamintara Tengah,,"05°47'36.31"" S 105°12'15.04"" T",TBP
18.06.40057,Pulau Kamintara Timur,,"05°47'34.74"" S 105°12'15.38"" T",TBP
18.06.40058,Pulau Karang Penakan,,"05°45'48.60"" S 105°03'41.47"" T",
18.06.40059,Pulau Karang Penakan Lunik Khua,,"05°45'41.11"" S 105°03'37.69"" T",
18.06.40060,Pulau Karang Penakan Lunik Sai,,"05°45'40.03"" S 105°03'39.92"" T",
18.06.40061,Pulau Karangputih,,"05°39'50.53"" S 104°53'06.53"" T",TBP
