K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
17,BENGKULU,,,,,,,
17.09,KAB. BENGKULU TENGAH,,,11,1,142,"1.132,380","UU No. 24/2008.
Luas Wilayah Definitif, PGP sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
17.09.01,,,,1Karang Tinggi,-,13,,Semula wil. Kab. Bengkulu Utara
17.09.01.2001,,,,,,1 Taba Terunjam,,
17.09.01.2002,,,,,,2 Talang Empat,,
17.09.01.2003,,,,,,3 Padang Tambak,,
17.09.01.2004,,,,,,4 Durian Demang,,
17.09.01.2005,,,,,,5 Pelajau,,
,,,,,,Karang Nanding,,"Menjadi wil Kec. Semidang Lagan, Perda No. 3/2018"
17.09.01.2007,,,,,,6 Dusun Baru II,,
17.09.01.2008,,,,,,7 Penanding,,
17.09.01.2009,,,,,,8 Karang Tinggi,,
17.09.01.2010,,,,,,9 Renah Lebar,,
17.09.01.2011,,,,,,10 Kancing,,
17.09.01.2012,,,,,,11 Ujung Karang,,
17.09.01.2013,,,,,,12 Taba Mutung,,
,,,,,,Semidang,,"Menjadi wil Kec. Semidang Lagan, Perda No. 3/2018"
17.09.01.2015,,,,,,13 Renah Semanek,,"Pemekaran sebagian Desa Renah Lebar, Perda No. 13/2011"
,,,,,,Gajah Mati,,"Menjadi wil Kec. Semidang Lagan, Perda No. 3/2018"
,,,,,,Pagar Gunung,,"Menjadi wil Kec. Semidang Lagan, Perda No. 3/2018"
,,,,,,Padang Siring,,"Menjadi wil Kec. Semidang Lagan, Perda No. 3/2018"
17.09.02,,,,2Talang Empat,-,10,,Semula wil. Kab. Bengkulu Utara
17.09.02.2001,,,,,,1 Air Sebakul,,
,,,,,,Lagan Bungin,,"Menjadi wil Kec. Semidang Lagan, Perda No. 3/2018"
,,,,,,Dusun Baru I,,Menjadi wil. Kec. Pondok Kubang Perda No. 11/2011
17.09.02.2004,,,,,,2 Taba Pasmah,,
17.09.02.2005,,,,,,3 Kembang Seri,,
17.09.02.2006,,,,,,4 Tengah Padang,,
17.09.02.2007,,,,,,5 Jayakarta,,
17.09.02.2008,,,,,,6 Nakau,,
17.09.02.2009,,,,,,7 Pulau Panggung,,
,,,,,,Lagan,,"Menjadi wil Kec. Semidang Lagan, Perda No. 3/2018"
,,,,,,Taba Lagan,,"Menjadi wil Kec. Semidang Lagan, Perda No. 3/2018"
,,,,,,Harapan Makmur,,Menjadi wil. Kec. Pondok Kubang Perda No. 11/2011
,,,,,,Bukit,,"Menjadi wil Kec. Semidang Lagan, Perda No. 3/2018"
17.09.02.2014,,,,,,8 Jum'at,,"Pemekaran sebagian Desa Tabalagan, Perda No. 13/2011"
,,,,,,,,
