K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.10.05.2021,,,,,,6 Mekar Sari,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,Putri Puyu,,"Menjadi wil Kec. Tasik Putri Puyu, Perda No. 16/2012"
14.10.05.2023,,,,,,7 Mayang Sari,,"Pemekaran sebagian Desa Bagan Melibur, Perda No.6/2012, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,Mekar Delima,,"Menjadi wil Kec. Tasik Putri Puyu, Perda No. 16/2012"
,,,,,,Tanjungpisang,,"Menjadi wil Kec. Tasik Putri Puyu, Perda No. 16/2012"
14.10.05.2026,,,,,,8 Sungai Anak Kamal,,"Pemekaran sebagian Desa Pelantai, Perda No.6/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.05.2027,,,,,,9 Sungai Tengah,,"Pemekaran sebagian Ds.Meranti Bunting, Perda No.6/2012, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.06,,,,6Pulaumerbau,-,11,,"Pemekaran sebagian wil Kec. Merbau, Perda No. 7/2011"
14.10.06.2001,,,,,,1 Kuala Merbau,,"Semula wil Kec. Merbau, Perda No.7/2011, Perbaikan nama sesuai
Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data
nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.10.06.2002,,,,,,2 Renak Dungun,,"Semula wil Kec.Merbau, Perda No.7/2011, Perbaikan nama sesuai
Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data
nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.10.06.2003,,,,,,3 Baran Melintang,,"Semula wil Kec.Merbau, Perda No.7/2011, Perbaikan nama sesuai
Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data
nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.10.06.2004,,,,,,4 Teluk Ketapang,,"Semula wil Kec.Merbau, Perda No.7/2011, Perbaikan nama sesuai
Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data
nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.10.06.2005,,,,,,5 Semukut,,"Semula wil Kec. Merbau, Perda No. 7/2011"
14.10.06.2006,,,,,,6 Centai,,"Semula wil Kec. Merbau, Perda No. 7/2011"
14.10.06.2007,,,,,,7 Tanjungbunga,,"Semula wil Kec. Merbau, Perda No. 7/2011"
14.10.06.2008,,,,,,8 Batang Meranti,,"Pemekaran sebagian Ds.Centai, Perda No.1/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.06.2009,,,,,,9 Pangkalan Balai,,"Pemekaran sebagian Ds.Baran Melintang, Perda No.1/2012, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,,,
