K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73.08.02.2020,,,,,,19 Maggenrang,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
73.08.03,,,,3Kajuara,1,17,,
73.08.03.1001,,,,,1Awang Tangka,,,
73.08.03.2002,,,,,,1 Raja,,
73.08.03.2003,,,,,,2 Abbumpungeng,,"Perbaikan nama sesuai Rakernis klarifikasi data nama serta kodefikasi
tgl 6 April 2016"
73.08.03.2004,,,,,,3 Bulu Tanah,,
73.08.03.2005,,,,,,4 Gona,,
73.08.03.2006,,,,,,5 Buareng,,
73.08.03.2007,,,,,,6 Polewali,,
73.08.03.2008,,,,,,7 Padaelo,,
73.08.03.2009,,,,,,8 Ancu,,"PMD, Perub. nama Ds. Accu, Kepbup. No. 1459/2005, Perbaikan nama
sesuai Rakernis klarifikasi data nama serta kodefikasi tgl 6 April 2016"
73.08.03.2010,,,,,,9 Tarasu,,
73.08.03.2011,,,,,,10 Lemo,,
73.08.03.2012,,,,,,11 Kalero,,
73.08.03.2013,,,,,,12 Lappabosse,,"Perbaikan nama sesuai Rakernis klarifikasi data nama serta kodefikasi
tgl 6 April 2016"
73.08.03.2014,,,,,,13 Waetuo,,
73.08.03.2015,,,,,,14 Pude,,
73.08.03.2016,,,,,,15 Angkue,,"Perub. nama Ds. Lamakkaba, Kepbup No. 1458/2005, Perbaikan nama
sesuai Rakernis klarifikasi data nama serta kodefikasi tgl 6 April 2016"
73.08.03.2017,,,,,,16 Massangkae,,
73.08.03.2018,,,,,,17 Mallahae,,
73.08.04,,,,4Salomekko,1,7,,
73.08.04.1001,,,,,1Pancaitana,,,
73.08.04.2002,,,,,,1 Malimongeng,,
73.08.04.2003,,,,,,2 Manera,,
73.08.04.2004,,,,,,3 Ulubalang,,"Perbaikan nama sesuai Rakernis klarifikasi data nama serta kodefikasi
tgl 6 April 2016"
73.08.04.2005,,,,,,4 Gattareng,,
73.08.04.2006,,,,,,5 Bellu,,
73.08.04.2007,,,,,,6 Tebba,,
73.08.04.2008,,,,,,7 Mappatoba,,
73.08.05,,,,5Tonra,-,11,,
73.08.05.2001,,,,,,1 Bulu Bulu,,
73.08.05.2002,,,,,,2 Gareccing,,
73.08.05.2003,,,,,,3 Biccoing,,
73.08.05.2004,,,,,,4 Ujunge,,
73.08.05.2005,,,,,,5 Libureng,,
73.08.05.2006,,,,,,6 Rappa,,
,,,,,,,,
