NO,KODE,"NAMA PROVINSI,
KABUPATEN / KOTA,
KECAMATAN",IBUKOTA,J U M L A H,,,,,"LUAS
WILAYAH
(Km2) *","JUMLAH
PENDUDUK
(Jiwa) **",K ET E R A N G A N
,,,,KAB,KOTA,KEC,KEL,DESA,,,
,12.13.23,23 Naga Juang,,,,,,7,,,"Pemekaran sebagian Kec. Bukit Malintang, Perda No. 46/2007"
,12.14,14 KAB. NIAS SELATAN,Teluk Dalam,,,35,2,459,2.532,367.970,"Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
,12.14.01,1 Lolomatua,,,,,,13,,,
,12.14.02,2 Gomo,,,,,,11,,,
,12.14.03,3 Lahusa,,,,,,23,,,
,12.14.04,4 Hibala,,,,,,17,,,
,12.14.05,5 Pulau-Pulau Batu,,,,,1,21,,,
,12.14.06,6 Teluk Dalam,,,,,1,15,,,
,12.14.07,7 Amandraya,,,,,,21,,,
,12.14.08,8 Lolowau,,,,,,14,,,
,12.14.09,9 Susua,,,,,,18,,,Perda No. 12/2008
,12.14.10,10 Maniamolo,,,,,,14,,,Perda No. 12/2008
,12.14.11,11 Hilimegai,,,,,,10,,,Perda No. 12/2008
,12.14.12,12 Toma,,,,,,14,,,Perda No. 12/2008
,12.14.13,13 Mazino,,,,,,11,,,Perda No. 12/2008
,12.14.14,14 Umbunasi,,,,,,11,,,Perda No. 12/2008
,12.14.15,15 Aramo,,,,,,18,,,Perda No. 12/2008
,12.14.16,16 Pulau-Pulau Batu Timur,,,,,,10,,,Perda No. 12/2008
,12.14.17,17 Mazo,,,,,,10,,,Perda No. 12/2008
,12.14.18,18 Fanayama,,,,,,17,,,Perda No. 12/2008
,12.14.19,19 Ulunoyo,,,,,,13,,,"Pemekaran sebagian Kec. Lolomatua, Perda No. 8/2012"
,12.14.20,20 Huruna,,,,,,17,,,"Pemekaran sebagian Kec. Lolomatua dan Kec. Lolowau, Perda No.
8/2012"
,12.14.21,21 O'o'u,,,,,,11,,,"Pemekaran sebagian Kec. Lolowau dan Kec. Hilimegai, Perda No.
8/2012"
,12.14.22,22 Onohazumba,,,,,,10,,,"Pemekaran sebagian Kec. Lolowau, Perda No. 8/2012"
,12.14.23,23 Hilisalawa'ahe,,,,,,11,,,"Pemekaran sebagian Kec. Lolowau, Perda No. 8/2012"
,12.14.24,24 Ulususua,,,,,,12,,,"Pemekaran sebagian Kec. Amandraya, Kec. Mazo, dan Kec. Susua,
Perda No. 8/2012"
,12.14.25,25 Sidua'ori,,,,,,11,,,"Pemekaran sebagian Kec. Lahusa, Perda No. 8/2012"
,12.14.26,26 Somambawa,,,,,,14,,,"Pemekaran sebagian Kec. Lahusa, Perda No. 8/2012"
,12.14.27,27 Boronadu,,,,,,10,,,"Pemekaran sebagian Kec. Gomo dan Kec. Mazo, Perda No. 8/2012"
,12.14.28,28 Simuk,,,,,,6,,,"Pemekaran sebagian Kec. Pulau-Pulau Batu, Perda No. 8/2012"
,12.14.29,29 Pulau-Pulau Batu Barat,,,,,,9,,,"Pemekaran sebagian Kec. Pulau-Pulau Batu, Perda No. 8/2012"
,12.14.30,30 Pulau-Pulau Batu Utara,,,,,,12,,,"Pemekaran sebagian Kec. Pulau-Pulau Batu, Perda No. 8/2012"
