K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.01.15.2009,,,,,,7 Sitardas,,
12.01.16,,,,16Pasaribu Tobing,-,9,,Perda No.8/2007
12.01.16.2001,,,,,,"1 Suga Suga
Hutagodang",,Semula wil. Kec. Sorkam Barat
12.01.16.2002,,,,,,2 Suka Maju,,Semula wil. Kec. Sorkam Barat
12.01.16.2003,,,,,,3 Makmur,,Semula wil. Kec. Sorkam Barat
12.01.16.2004,,,,,,4 Pasaribu Tobing,,Semula wil. Kec. Sorkam Barat
12.01.16.2005,,,,,,5 Aek Nadua,,Semula wil. Kec. Sorkam Barat
12.01.16.2006,,,,,,6 Simargarap,,Semula wil. Kec. Sorkam Barat
12.01.16.2007,,,,,,7 Sidaling,,Semula wil. Kec. Sorkam Barat
12.01.16.2008,,,,,,8 Sipakpahi,,Semula wil. Kec. Sorkam Barat
12.01.16.2009,,,,,,9 PO Simargarap,,Perda 9/2009
12.01.17,,,,17Barus Utara,-,6,,Perda No.8/2007
12.01.17.2001,,,,,,1 Hutaginjang,,Semula wil. Kec. Barus
12.01.17.2002,,,,,,2 Sihorbo,,Semula wil. Kec. Barus
12.01.17.2003,,,,,,3 Parik Sinomba,,Semula wil. Kec. Barus
12.01.17.2004,,,,,,4 Purba Tua,,Semula wil. Kec. Barus
12.01.17.2005,,,,,,5 Pananggahan,,Semula wil. Kec. Barus
12.01.17.2006,,,,,,6 Siharbangan,,Perda No. 9/2007
12.01.18,,,,18Suka Bangun,-,6,,Perda No.8/2007
12.01.18.2001,,,,,,1 Pulo Pakkat,,Semula wil. Kec. Sibabangun
12.01.18.2002,,,,,,2 Tebing Tinggi,,Semula wil. Kec. Sibabangun
12.01.18.2003,,,,,,3 Pulo Pakkat II,,Semula wil. Kec. Sibabangun
12.01.18.2004,,,,,,4 Janji Maria,,Semula wil. Kec. Sibabangun
12.01.18.2005,,,,,,5 Sihadatuon,,Semula wil. Kec. Sibabangun
12.01.18.2006,,,,,,6 Sihapas,,Semula wil. Kec. Sibabangun
12.01.19,,,,19Lumut,1,5,,Perda No.8/2007
12.01.19.1001,,,,,1Lumut,,,Semula wil. Kec. Sibabangun
12.01.19.2002,,,,,,1 Aek Gambir,,Semula wil. Kec. Sibabangun
12.01.19.2003,,,,,,2 Masundung,,Semula wil. Kec. Sibabangun
,,,,,,Sihalogo,,"Non aktif sesuai Surat Bup. Tapanuli Tengah No. 138/985/2015 tgl 15
April 2015"
12.01.19.2005,,,,,,3 Lumut Nauli,,Semula wil. Kec. Sibabangun
12.01.19.2006,,,,,,4 Lumut Maju,,Semula wil. Kec. Sibabangun
12.01.19.2007,,,,,,5 Sialogo,,Perda No. 9/2007
12.01.20,,,,20Sarudik,4,1,,Rancangan Perda No. 35/2007
12.01.20.1001,,,,,1Sibuluan Nalambok,,,Semula wil. Kec. Pandan
12.01.20.1002,,,,,2Sarudik,,,Semula wil. Kec. Pandan
12.01.20.2003,,,,,,1 Sipan,,Semula wil. Kec. Pandan
12.01.20.1004,,,,,3Pasir Bidang,,,Semula wil. Kec. Pandan
,,,,,,,,
