K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.22.17.2020,,,,,,20 Tulungagung,,
35.22.18,,,,18Purwosari,-,12,,
35.22.18.2001,,,,,,1 Pelem,,
35.22.18.2002,,,,,,2 Ngrejeng,,
35.22.18.2003,,,,,,3 Tlatah,,
35.22.18.2004,,,,,,4 Kaliombo,,
35.22.18.2005,,,,,,5 Tinumpuk,,
35.22.18.2006,,,,,,6 Punggur,,
35.22.18.2007,,,,,,7 Sedahkidul,,Srt Sekda Bojonegoro No 140/1121/2015.412/2016 tgl 12 April 2016
35.22.18.2008,,,,,,8 Pojok,,
35.22.18.2009,,,,,,9 Purwosari,,
35.22.18.2010,,,,,,10 Gapluk,,
35.22.18.2011,,,,,,11 Kuniran,,
35.22.18.2012,,,,,,12 Donan,,
35.22.19,,,,19Padangan,-,16,,
35.22.19.2001,,,,,,1 Tebon,,
35.22.19.2002,,,,,,2 Prangi,,
35.22.19.2003,,,,,,3 Purworejo,,
35.22.19.2004,,,,,,4 Ngeper,,
35.22.19.2005,,,,,,5 Ngasinan,,
35.22.19.2006,,,,,,6 Cendono,,
35.22.19.2007,,,,,,7 Sidorejo,,
35.22.19.2008,,,,,,8 Nguken,,
35.22.19.2009,,,,,,9 Dengok,,
35.22.19.2010,,,,,,10 Padangan,,
35.22.19.2011,,,,,,11 Kuncen,,
35.22.19.2012,,,,,,12 Sonorejo,,
35.22.19.2013,,,,,,13 Ngradin,,
35.22.19.2014,,,,,,14 Banjarejo,,
35.22.19.2015,,,,,,15 Kebonagung,,
35.22.19.2016,,,,,,16 Kendung,,
35.22.20,,,,20Kasiman,-,10,,
35.22.20.2001,,,,,,1 Batokan,,
35.22.20.2002,,,,,,2 Betet,,
35.22.20.2003,,,,,,3 Tembeling,,
35.22.20.2004,,,,,,4 Sidomukti,,
35.22.20.2005,,,,,,5 Besah,,"perbaikan nama dari Basah menjadi Besah, surat bupati bojonegoro no
146.4/434/412.2211/2021 tanggal 31 maret 2021"
35.22.20.2006,,,,,,6 Sambeng,,
35.22.20.2007,,,,,,7 Ngaglik,,
,,,,,,,,
