K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
17.01.09.2005,,,,,,5 Simpang Pino,,Semula wil Kec Pino
17.01.09.2006,,,,,,6 Talang Tinggi,,Semula wil Kec Pino
17.01.09.2007,,,,,,7 Keban Jati,,Semula wil Kec Pino
17.01.09.2008,,,,,,8 Lubuk Tapi,,Semula wil Kec Pino
17.01.09.2009,,,,,,9 Kayu Ajaran,,Semula wil Kec Pino
17.01.09.2010,,,,,,10 Air Tenam,,"perbaikan nama Air Tenam Dalam menjadi Air Tenam,Perda No.
10/2007,Surat Bupati Bengkulu Selatan No 140/29/DPMD/2021 TGL 15
FEB 2021, Surat Sesditjen Bina Pemerintahan Desa No 145/2430/BPD
tgl 24 Mei 2021"
17.01.10,,,,10Bunga Mas,-,10,,
17.01.10.2001,,,,,,1 Tumbuk Tebing,,"perbaikan nama dari Tumbak Tebing menjadi Tumbuk Tebing,Semula
wil Kec Manna,Surat Bup Bengkulu Selatan No 140/29/DPMD/2021
TGL 15 FEB 2021,Surat Sesditjen Bina Pemerintahan Desa No
145/2430/BPD tgl 24 Mei 2021"
17.01.10.2002,,,,,,2 Gunung Kayo,,Semula wil Kec Manna
17.01.10.2003,,,,,,3 Gindo Suli,,"Semula wil Kec Manna, Perda No. 13/2007"
17.01.10.2004,,,,,,4 Talang Indah,,Semula wil Kec Manna
17.01.10.2005,,,,,,5 Kuripan,,Semula wil Kec Manna
17.01.10.2006,,,,,,6 Padang Nibung,,Semula wil Kec Manna
17.01.10.2007,,,,,,7 Tanjung Tebat,,Semula wil Kec Manna
17.01.10.2008,,,,,,8 Padang Jawi,,Semula wil Kec Manna
17.01.10.2009,,,,,,9 Tanjung Aur,,Semula wil Kec Manna
17.01.10.2010,,,,,,10 Padang Burnai,,Perda No. 13/2007
17.01.11,,,,11Pasar Manna,7,2,,
17.01.11.2001,,,,,,1 Batu Kuning,,Semula wil Kec Kota Manna
17.01.11.2002,,,,,,2 Batu Lambang,,Semula wil Kec Kota Manna
17.01.11.1003,,,,,1Tanjung Mulia,,,Semula wil Kec Kota Manna
17.01.11.1004,,,,,2Pasar Mulia,,,Semula wil Kec Kota Manna
17.01.11.1005,,,,,3Belakang Gedung,,,Semula wil Kec Kota Manna
17.01.11.1006,,,,,4Gunung Mesir,,,Semula wil Kec Kota Manna
17.01.11.1007,,,,,5Padang Sialang,,,Semula wil Kec Kota Manna
17.01.11.1008,,,,,6Ketapang Besar,,,Semula wil Kec Kota Manna
17.01.11.1009,,,,,7Pasar Bawah,,,Semula wil Kec Kota Manna
