K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12,SUMATERA UTARA,,,,,,,
12.15,KAB. PAKPAK BHARAT,,,8,0,52,"1.365,607","Luas Wilayah Definitif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
12.15.01,,,,1Sitelu Tali Urang Jehe,-,10,,
12.15.01.2001,,,,,,1 Tanjung Meriah,,
12.15.01.2002,,,,,,2 Tanjung Mulia,,
12.15.01.2003,,,,,,3 Kaban Tengah,,
12.15.01.2004,,,,,,4 Bandar Baru,,
12.15.01.2005,,,,,,5 Simberruna,,
12.15.01.2006,,,,,,6 Perolihen,,Perda No. 2/2005
12.15.01.2007,,,,,,7 Maholida,,Perda No. 2/2005
12.15.01.2008,,,,,,8 Perjaga,,Perda No. 22 /2006
12.15.01.2009,,,,,,9 Malum,,Perda No. 22 /2006
12.15.01.2010,,,,,,10 Mbinalun,,Perda No. 22 /2006
12.15.02,,,,2Kerajaan,-,10,,
12.15.02.2001,,,,,,1 Sukaramai,,
12.15.02.2002,,,,,,2 Kuta Saga,,
12.15.02.2003,,,,,,3 Kuta Meriah,,
12.15.02.2004,,,,,,4 Kuta Dame,,
12.15.02.2005,,,,,,5 Perpulungen,,"Surat Bupati Pakpak Bharat Nomor 410/975/Tapem/VI/2016 Hal : Revisi
Nama Desa Tanggal 14 Juni 2016"
12.15.02.2006,,,,,,6 Pardomuan,,
,,,,,,Kuta Babo,,"Menjadi wil. Kec. Tinada, Perda No. 8/2005"
,,,,,,Siempat Rube II,,"Menjadi wil. Kec. Siempat Rube, Perda No. 8/2005"
,,,,,,Siempat Rube I,,"Menjadi wil. Kec. Siempat Rube, Perda No. 8/2005"
,,,,,,Mungkur,,"Menjadi wil. Kec. Siempat Rube, Perda No. 8/2005"
,,,,,,Tinada,,"Menjadi wil. Kec. Tinada, Perda No. 8/2005"
,,,,,,Silima Kuta,,"Menjadi wil. Kec. Tinada, Perda No. 8/2005"
,,,,,,Mahala,,"Menjadi wil. Kec. Tinada, Perda No. 8/2005"
12.15.02.2014,,,,,,7 Majanggut I,,
12.15.02.2015,,,,,,8 Majanggut II,,
12.15.02.2016,,,,,,9 Surung Mersada,,
,,,,,,Siempat Rube IV,,"Perda No. 2/2005, menjadi wil. Kec. Siempat Rube, Perda No. 8/2005"
,,,,,,Kuta Jungak,,"Perda No. 2/2005, menjadi wil. Kec. Siempat Rube, Perda No. 8/2005"
,,,,,,Prongil,,"Perda No. 2/2005, menjadi wil. Kec. Tinada, Perda No. 8/2005"
,,,,,,Buluh Tellang,,"Perda No. 2/2005, menjadi wil. Kec. Tinada, Perda No. 8/2005"
12.15.02.2021,,,,,,10 Perduhapen,,Perda No. 2/2005
12.15.03,,,,3Salak,-,6,,
,,,,,,,,
