K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.07.15.2045,,,,,,45 Ulee Cot Seupeng,,
11.07.15.2046,,,,,,46 Kabat,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
,,,,,,Gampong Blang,,
,,,,,,Gampong,,
11.07.15.2049,,,,,,47 Blang Seupeng,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.15.2050,,,,,,"48 Gampong Krueng
Seumideun",,"Perbaikan nama gampong menjadi Gampong Krueng
Seumideun,Validasi Data Nama dan Kodefikasi Desa tgl 17 Mei
2017,Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni
2017,surat Bupati Pidie No 140/2364 tgl 13 April 2021,Surat Sesditjen
Bina Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
,,,,,,Blang Seupeng,,
,,,,,,Krueng Seumideun,,
11.07.16,,,,13Pidie,-,64,,
11.07.16.2001,,,,,,1 Tijue,,
11.07.16.2002,,,,,,2 Lampeudeu Tunong,,"perbaikan nama dari Lampeudue Tunong menjadi Lampeudeu
Tunong,surat Bupati Pidie No 140/2364 tgl 13 April 2021,Surat
Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
11.07.16.2003,,,,,,3 Puuk,,"Perbaikan nama sesuai Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.07.16.2004,,,,,,4 Lampeudue Baroh,,
11.07.16.2005,,,,,,5 Paya,,
11.07.16.2006,,,,,,6 Mesjid Runtoh,,"Perbaikan nama sesuai Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.07.16.2007,,,,,,7 Dayah Teungoh,,
11.07.16.2008,,,,,,8 Baroh,,
11.07.16.2009,,,,,,9 Dayah Tanoh,,
11.07.16.2010,,,,,,10 Cot Geunduek,,"perbaikan nama dari Cot Geunduk menjadi Cot Geunduek, surat Bupati
Pidie No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan
Desa No 145/2430/BPD tgl 24 Mei 2021"
11.07.16.2011,,,,,,11 Tumpok Laweung,,
11.07.16.2012,,,,,,12 Ulee Ceue Keulibeut,,"Perbaikan nama Ulee Ceue menjadi Ulee Ceue Keulibeut,Surat Pem
Aceh No. 146.1/10560 tgl 13 Juni 2016,surat Bupati Pidie No 140/2364
tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan Desa No
145/2430/BPD tgl 24 Mei 2021"
11.07.16.2013,,,,,,13 Keudee,,"perbaikan nama Keude Keulibeut menjadi Keudee,surat Bupati Pidie No
140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan Desa No
145/2430/BPD tgl 24 Mei 2021"
11.07.16.2014,,,,,,14 Ulee Tutue,,
11.07.16.2015,,,,,,15 Dayah Tutong,,
11.07.16.2016,,,,,,16 Lampoh Lada,,
,,,,,,,,
