K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.15.17.2007,,,,,,7 Pasirkamuning,,
32.15.17.2008,,,,,,8 Kalijaya,,
32.15.17.2009,,,,,,9 Kalisari,,
32.15.17.2010,,,,,,10 Cadas Kertajaya,,
32.15.17.2011,,,,,,11 Cilewo,,
32.15.17.2012,,,,,,12 Ciwulan,,
32.15.17.2013,,,,,,13 Linggarsari,,
32.15.17.2014,,,,,,14 Pulosari,,
32.15.18,,,,18Rawamerta,-,13,,Perda No. 2/2005
32.15.18.2001,,,,,,1 Sukamerta,,
32.15.18.2002,,,,,,2 Kutawargi,,
32.15.18.2003,,,,,,3 Panyingkiran,,
32.15.18.2004,,,,,,4 Pasirkaliki,,
32.15.18.2005,,,,,,5 Pasirawi,,
32.15.18.2006,,,,,,6 Balongsari,,
32.15.18.2007,,,,,,7 Mekarjaya,,
32.15.18.2008,,,,,,8 Sekarwangi,,
32.15.18.2009,,,,,,9 Purwamekar,,
32.15.18.2010,,,,,,10 Sukapura,,
32.15.18.2011,,,,,,11 Cibadak,,
32.15.18.2012,,,,,,12 Sukaraja,,
,,,,,,Sukaratu,,"Menjadi wil. Kec. Cilebar, Perda No. 2/2005"
32.15.18.2014,,,,,,13 Gombongsari,,
32.15.19,,,,19Lemahabang,-,11,,Perda No. 2/2005
32.15.19.2001,,,,,,1 Karyamukti,,
32.15.19.2002,,,,,,2 Ciwaringin,,
32.15.19.2003,,,,,,3 Waringinkarya,,
32.15.19.2004,,,,,,4 Kedawung,,
32.15.19.2005,,,,,,5 Karangtanjung,,
32.15.19.2006,,,,,,6 Pasirtanjung,,
32.15.19.2007,,,,,,7 Lemahabang,,
32.15.19.2008,,,,,,8 Lemahmukti,,
32.15.19.2009,,,,,,9 Pulojaya,,
32.15.19.2010,,,,,,10 Pulokalapa,,
32.15.19.2011,,,,,,11 Pulomulya,,
32.15.20,,,,20Tempuran,-,14,,Perda No. 2/2005
32.15.20.2001,,,,,,1 Pancakarya,,
32.15.20.2002,,,,,,2 Dayeuhluhur,,
32.15.20.2003,,,,,,3 Lemahduhur,,
32.15.20.2004,,,,,,4 Lemahkarya,,
