K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53.02.17,,,,17Nunkolo,-,9,,
53.02.17.2001,,,,,,1 OP,,
53.02.17.2002,,,,,,2 Sahan,,
53.02.17.2003,,,,,,3 Nenoat,,
53.02.17.2004,,,,,,4 Haineno,,
53.02.17.2005,,,,,,5 Nunkolo,,
53.02.17.2006,,,,,,6 Saenam,,
53.02.17.2007,,,,,,7 Fat,,
53.02.17.2008,,,,,,8 Haumeni,,
53.02.17.2009,,,,,,9 Putun,,
53.02.18,,,,18Oenino,-,7,,
53.02.18.2001,,,,,,1 Neke,,
53.02.18.2002,,,,,,2 Pene Utara,,
53.02.18.2003,,,,,,3 Noenoni,,
53.02.18.2004,,,,,,4 Hoi,,
53.02.18.2005,,,,,,5 Niki Niki Un,,
53.02.18.2006,,,,,,6 Oenino,,PMD
53.02.18.2007,,,,,,7 Abi,,PMD
53.02.19,,,,19Kolbano,-,12,,
53.02.19.2001,,,,,,1 Kolbano,,
53.02.19.2002,,,,,,2 Noesiu,,
53.02.19.2003,,,,,,3 Pene Selatan,,
53.02.19.2004,,,,,,4 Oetuke,,
53.02.19.2005,,,,,,5 Babuin,,
53.02.19.2006,,,,,,6 Oeleu,,
53.02.19.2007,,,,,,7 Se'i,,
53.02.19.2008,,,,,,8 Nununamat,,
53.02.19.2009,,,,,,9 Pana,,
53.02.19.2010,,,,,,10 Haunobenak,,
53.02.19.2011,,,,,,11 Ofu,,
53.02.19.2012,,,,,,12 Spaha,,Pemekaran desa Kolbano Perda No. 7/2012
53.02.20,,,,20Kot olin,-,8,,
53.02.20.2001,,,,,,1 Kot'olin,,
53.02.20.2002,,,,,,2 Nunbena,,
53.02.20.2003,,,,,,3 Fatuat,,
53.02.20.2004,,,,,,4 Hoibeti,,
53.02.20.2005,,,,,,5 Nualunat,,
53.02.20.2006,,,,,,6 Binenok,,PMD
53.02.20.2007,,,,,,7 Ponite,,PMD
53.02.20.2008,,,,,,8 O'obibi,,PMD
