K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.14.04.2001,,,,,,1 Plered,,
32.14.04.2002,,,,,,2 Palinggihan,,
32.14.04.2003,,,,,,3 Cibogohilir,,
32.14.04.2004,,,,,,4 Lingarsari,,"Surat Bupati No 140/4377/DKPS tgl 26 Des 2019 hal permohonan
revisi nomenklatur desa dan kel di kab Purwakarta"
32.14.04.2005,,,,,,5 Gandasoli,,
32.14.04.2006,,,,,,6 Citeko,,
32.14.04.2007,,,,,,7 Liunggunung,,
32.14.04.2008,,,,,,8 Rawasari,,
32.14.04.2009,,,,,,9 Anjun,,
32.14.04.2010,,,,,,10 Sindangsari,,
32.14.04.2011,,,,,,11 Babakansari,,
32.14.04.2012,,,,,,12 Gandamekar,,
32.14.04.2013,,,,,,13 Citekokaler,,
32.14.04.2014,,,,,,14 Pamoyanan,,
32.14.04.2015,,,,,,15 Sempur,,
32.14.04.2016,,,,,,16 Cibogo Girang,,
32.14.05,,,,5Sukatani,-,14,,
32.14.05.2001,,,,,,1 Sukatani,,
32.14.05.2002,,,,,,2 Malangnengah,,
32.14.05.2003,,,,,,3 Cilalawi,,
32.14.05.2004,,,,,,4 Sukamaju,,
32.14.05.2005,,,,,,5 Cipicung,,
32.14.05.2006,,,,,,6 Cianting Utara,,
32.14.05.2007,,,,,,7 Cianting,,
32.14.05.2008,,,,,,8 Pasirmunjul,,
32.14.05.2009,,,,,,9 Tajursindang,,
32.14.05.2010,,,,,,10 Cibodas,,
32.14.05.2011,,,,,,11 Cijantung,,
32.14.05.2012,,,,,,12 Sukajaya,,
32.14.05.2013,,,,,,13 Panyindangan,,
32.14.05.2014,,,,,,14 Sindanglaya,,
32.14.06,,,,6Darangdan,-,15,,
32.14.06.2001,,,,,,1 Darangdan,,
32.14.06.2002,,,,,,2 Depok,,
32.14.06.2003,,,,,,3 Cilingga,,
32.14.06.2004,,,,,,4 Nangewer,,
32.14.06.2005,,,,,,5 Mekarsari,,
32.14.06.2006,,,,,,6 Linggasari,,"Surat Bupati No 140/4377/DKPS tgl 26 Des 2019 hal permohonan
revisi nomenklatur desa dan kel di kab Purwakarta"
32.14.06.2007,,,,,,7 Sawit,,
