K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.16.02.2007,,,,,,7 Pansurbatu,,
12.16.02.2008,,,,,,8 Aek Nauli I,,
12.16.02.2009,,,,,,9 Aek Nauli II,,
12.16.02.2010,,,,,,10 Pandumaan,,
12.16.02.2011,,,,,,11 Sipituhuta,,
12.16.02.2012,,,,,,12 Pardomuan,,Perda No. 2/2007
12.16.02.2013,,,,,,13 Hutapaung Utara,,Perda No. 2/2007
12.16.03,,,,3Baktiraja,-,7,,
12.16.03.2001,,,,,,1 Marbun Toruan,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 tgl 30 Okt s/d 1 Nov
2017"
12.16.03.2002,,,,,,2 Simamora,,
12.16.03.2003,,,,,,3 Tipang,,
12.16.03.2004,,,,,,4 Sinambela,,
12.16.03.2005,,,,,,5 Simangulampe,,
12.16.03.2006,,,,,,6 Siunong Unong Julu,,
12.16.03.2007,,,,,,"7 Marbun Tonga
Marbun Dolok",,Perda No. 2/2007
12.16.04,,,,4Paranginan,-,11,,
12.16.04.2001,,,,,,1 Sihonongan,,
12.16.04.2002,,,,,,2 Paranginan Selatan,,
12.16.04.2003,,,,,,3 Paranginan Utara,,
12.16.04.2004,,,,,,4 Lumban Sialaman,,
12.16.04.2005,,,,,,5 Pearung,,
12.16.04.2006,,,,,,6 Lobutolong,,
12.16.04.2007,,,,,,7 Lumban Barat,,
12.16.04.2008,,,,,,8 Siboru Torop,,
12.16.04.2009,,,,,,9 Pearung Silali,,Perda No. 2/2007
12.16.04.2010,,,,,,10 Lumban Sianturi,,Perda No. 2/2007
12.16.04.2011,,,,,,"11 Lobutolong
Habinsaran",,Perda No. 2/2007
12.16.05,,,,5Lintong Nihuta,-,22,,
12.16.05.2001,,,,,,1 Sibuntuon Partur,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 tgl 30 Okt s/d 1 Nov
2017"
12.16.05.2002,,,,,,2 Siharjulu,,
12.16.05.2003,,,,,,3 Sitolu Bahal,,
12.16.05.2004,,,,,,4 Tapian Nauli,,
12.16.05.2005,,,,,,5 Pargaulan,,
12.16.05.2006,,,,,,6 Lobutua,,
12.16.05.2007,,,,,,7 Dolok Margu,,
12.16.05.2008,,,,,,8 Hutasoit I,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 tgl 30 Okt s/d 1 Nov
2017"
12.16.05.2009,,,,,,9 Nagasaribu I,,
