K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.07.08.2016,,,,,,9 Babussalam Rokan,,"Pemekaran sebagian Desa Siarang-arang, Perda No.8/2012, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.08.2017,,,,,,"10 Perkebunan
Siarang-arang",,"Pemekaran sebagian Desa Siarang-arang, Perda No.8/2012, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,Tanjung Medan Utara,,"Menjadi wil Kec. Tanjung Medan, Perda 2/2019"
,,,,,,Tanjung Medan Barat,,"Menjadi wil Kec. Tanjung Medan, Perda 2/2019"
,,,,,,Tangga Batu,,"Menjadi wil Kec. Tanjung Medan, Perda 2/2019"
,,,,,,Sei Meranti,,"Menjadi wil Kec. Tanjung Medan, Perda 2/2019"
,,,,,,"Sei Meranti
Darussalam",,"Menjadi wil Kec. Tanjung Medan, Perda 2/2019"
,,,,,,Akar Belingkar,,"Menjadi wil Kec. Tanjung Medan, Perda 2/2019"
14.07.09,,,,"9Tanah Putih Tanjung
Melawan",1,5,,
14.07.09.2001,,,,,,1 Melayu Besar,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.07.09.2002,,,,,,2 Melayu Tengah,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.07.09.2003,,,,,,3 Batu Hampar,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.07.09.2004,,,,,,4 Mesah,,
14.07.09.1005,,,,,1Melayu Besar Kota,,,"Pemekaran sebagian Desa Melayu Besar, Perda No. 11/2009"
14.07.09.2006,,,,,,5 Labuhan Papan,,"Pemekaran sebagian Desa Melayu Besar, Perda No.18/2009,
Perbaikan nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan
nama hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi
Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.10,,,,10Bangko Pusako,2,14,,
14.07.10.1001,,,,,1Bangko Kanan,,,"Perubahan status menjadi Kel, Perda No. 11/2009"
14.07.10.2002,,,,,,1 Bangko Jaya,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.07.10.2003,,,,,,2 Bangko Sempurna,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,,,
