K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
13,SUMATERA BARAT,,,,,,,
13.77,KOTA PARIAMAN,,,4,16,55,"64,767","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
13.77.01,,,,1Pariaman Tengah,16,6,,
13.77.01.1001,,,,,1Karan Aur,,,Nagari Pasar Pariaman
13.77.01.1002,,,,,2Kampung Perak,,,Nagari Pasar Pariaman
13.77.01.1003,,,,,3Lohong,,,Nagari Pasar Pariaman
13.77.01.1004,,,,,4Pasir,,,Nagari Pasar Pariaman
13.77.01.1005,,,,,5Kampung Pondok,,,Nagari Koto Air Pampan
13.77.01.1006,,,,,6Pondok II,,,Nagari Koto Air Pampan
13.77.01.1007,,,,,7Kampung Jawa I,,,Nagari Koto Air Pampan
13.77.01.1008,,,,,8Kampung Jawa II,,,Nagari Koto Air Pampan
13.77.01.1009,,,,,9Alai Gelombang,,,Nagari Koto Air Pampan
13.77.01.1010,,,,,10Jawi Jawi I,,,Nagari Koto Air Pampan
13.77.01.1011,,,,,11Jawi Jawi II,,,Nagari Koto Air Pampan
13.77.01.1012,,,,,12Jalan Baru,,,Nagari Koto Air Pampan
13.77.01.1013,,,,,13Taratak,,,Nagari Koto Air Pampan
13.77.01.1014,,,,,14Jalan Kereta Api,,,Nagari Koto Air Pampan
13.77.01.1015,,,,,15Ujung Batung,,,Nagari Koto Air Pampan
13.77.01.1016,,,,,16Jati Hilir,,,Nagari Koto Air Pampan
13.77.01.2017,,,,,,1 Pauh Barat,,Nagari Koto Air Pampan
13.77.01.2018,,,,,,2 Pauh Timur,,Nagari Koto Air Pampan
13.77.01.2019,,,,,,3 Rawang,,Nagari Koto Air Pampan
13.77.01.2020,,,,,,4 Kampung Baru,,Nagari Koto Air Pampan
13.77.01.2021,,,,,,5 Cimparuh,,Nagari Koto Air Pampan
,,,,,,Cubadak Mentawai,,"Menjadi wil. Kec. Pariaman Timur, Perda No. 5/2008"
,,,,,,Aia Santok,,"Menjadi wil. Kec. Pariaman Timur, Perda No. 5/2008"
,,,,,,Sungai Pasak,,"Menjadi wil. Kec. Pariaman Timur, Perda No. 5/2008"
13.77.01.2025,,,,,,6 Jati Mudik,,Nagari Koto Air Pampan
,,,,,,Sungai Sirah,,"Menjadi wil. Kec. Pariaman Timur, Perda No. 5/2008"
,,,,,,Koto Marapak,,"Menjadi wil. Kec. Pariaman Timur, Perda No. 5/2008"
,,,,,,Batang Kabung,,"Menjadi wil. Kec. Pariaman Timur, Perda No. 5/2008"
,,,,,,Bato,,"Menjadi wil. Kec. Pariaman Timur, Perda No. 5/2008"
,,,,,,Talago Sariak,,"Menjadi wil. Kec. Pariaman Timur, Perda No. 5/2008"
,,,,,,Pakasai,,"Menjadi wil. Kec. Pariaman Timur, Perda No. 5/2008"
,,,,,,"Kampung Baru
Padusunan",,"Menjadi wil. Kec. Pariaman Timur, Perda No. 5/2008"
,,,,,,Kampung Gadang,,"Menjadi wil. Kec. Pariaman Timur, Perda No. 5/2008"
,,,,,,,,
