K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33.06.06.2022,,,,,,8 Wonotulus,,
33.06.06.2023,,,,,,9 Sidomulyo,,
33.06.06.2024,,,,,,10 Sudimoro,,
33.06.06.2025,,,,,,11 Donorati,,
33.06.07,,,,7Banyuurip,3,24,,
33.06.07.2001,,,,,,1 Seborokrapyak,,
33.06.07.2002,,,,,,2 Triwarno,,
33.06.07.2003,,,,,,3 Bajangrejo,,
33.06.07.2004,,,,,,4 Bencorejo,,
33.06.07.2005,,,,,,5 Surorejo,,
33.06.07.2006,,,,,,6 Wangunrejo,,
33.06.07.2007,,,,,,7 Cengkawakrejo,,
33.06.07.2008,,,,,,8 Popongan,,
33.06.07.2009,,,,,,9 Borowetan,,
33.06.07.1010,,,,,1Borokulon,,,
33.06.07.2011,,,,,,10 Tegalrejo,,
33.06.07.2012,,,,,,11 Banyuurip,,
33.06.07.2013,,,,,,12 Malangrejo,,
33.06.07.2014,,,,,,13 Tegalkuning,,
33.06.07.2015,,,,,,14 Kliwonan,,
33.06.07.2016,,,,,,15 Kertosono,,
33.06.07.2017,,,,,,16 Tanjunganom,,
33.06.07.2018,,,,,,17 Sawit,,
33.06.07.2019,,,,,,18 Sumbersari,,
33.06.07.2020,,,,,,19 Pakisrejo,,
33.06.07.2021,,,,,,20 Candingasinan,,
33.06.07.2022,,,,,,21 Sokowaten,,
33.06.07.2023,,,,,,22 Golok,,
33.06.07.2024,,,,,,23 Candisari,,
33.06.07.2025,,,,,,24 Condongsari,,
33.06.07.1026,,,,,2Kledungkradenan,,,
33.06.07.1027,,,,,3Kledung Karangdalem,,,"Koreksi nama Kel. Semula Kel Kledungkarangdalem mjd Kledung
Karangdalem. Surat Sekda Purworejo tgl 20 Mei 2015"
33.06.08,,,,8Bayan,1,25,,
33.06.08.2001,,,,,,1 Jono,,
33.06.08.2002,,,,,,2 Pogungjurutengah,,
33.06.08.2003,,,,,,3 Pogungrejo,,
33.06.08.2004,,,,,,4 Banjarejo,,
33.06.08.2005,,,,,,5 Pogungkalangan,,
33.06.08.2006,,,,,,6 Ketiwijayan,,
,,,,,,,,
