K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.08.21.2011,,,,,,11 Meunye Lhee,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.21.2012,,,,,,12 Ranto,,
11.08.21.2013,,,,,,13 Seulunyok,,
11.08.21.2014,,,,,,14 Keh Nibong,,
11.08.21.2015,,,,,,15 Alue Ie Mirah,,
11.08.21.2016,,,,,,16 Maddi,,
11.08.21.2017,,,,,,17 Alue Ngom,,
11.08.21.2018,,,,,,18 Tanjong Putoh,,
11.08.21.2019,,,,,,19 Bumban,,
11.08.21.2020,,,,,,20 Alue Panah,,
11.08.22,,,,22Simpang Kramat,-,16,,
11.08.22.2001,,,,,,"1 Keude Simpang
Empat",,
11.08.22.2002,,,,,,2 Seunebok Punti,,"Perbaikan nama desa semula Seuneubok Punti menjadi Seunebok
Punti, sesuai:
Qanun No. 5 Tahun 2016; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.08.22.2003,,,,,,3 Paya Leupah,,
11.08.22.2004,,,,,,4 Paya Teungoh,,
11.08.22.2005,,,,,,5 Keubon Baro,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.22.2006,,,,,,6 Meunasah Teungoh,,
11.08.22.2007,,,,,,7 Meunasah Baroh,,
11.08.22.2008,,,,,,8 Mancang,,
11.08.22.2009,,,,,,9 Alue Bade,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.22.2010,,,,,,"10 Meunasah Dayah
SPK",,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.08.22.2011,,,,,,11 Kilometer VI,,
11.08.22.2012,,,,,,12 Kilometer VIII,,
11.08.22.2013,,,,,,13 Ie Tarek I,,
11.08.22.2014,,,,,,14 Ie Tarek II,,
11.08.22.2015,,,,,,15 Pase Sentosa,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.22.2016,,,,,,16 Blang Raleue,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.23,,,,23Lapang,-,11,,
