K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.04.20.2006,,,,,,6 Lolowua,,"Semula, wil. Kec. Hiliduho"
12.04.20.2007,,,,,,"7 Dahadano
Botombawo",,Semula wil. Kec. Hiliduho
12.04.20.2008,,,,,,8 Fadoro Lalai,,"Pemekaran sebagian Desa lalai III, Perda No. 2/2012"
12.04.20.2009,,,,,,9 Lolowua Hiliwarasi,,"Pemekaran sebagian Desa Lolowua, Perda No. 2/2012"
12.04.20.2010,,,,,,10 Hilizia Lauru,,"Pemekaran sebagian Desa Lawa-Lawa, Perda No. 2/2012"
12.04.20.2011,,,,,,11 Ehosakhozi,,"Perda No. 9/2012 tentang Penggabungan Desa Ehosakhozi, Desa
Awela, Desa Onombongi, Desa Orahili Idanoi dan Desa Lolofaoso ke
dalam cakupan wilayah Kec. Hiliserangkai Kabupaten Nias"
12.04.20.2012,,,,,,12 Awela,,"Perda No. 9/2012 tentang Penggabungan Desa Ehosakhozi, Desa
Awela, Desa Onombongi, Desa Orahili Idanoi dan Desa Lolofaoso ke
dalam cakupan wilayah Kec. Hiliserangkai Kabupaten Nias"
12.04.20.2013,,,,,,13 Onombongi,,"Perda No. 9/2012 tentang Penggabungan Desa Ehosakhozi, Desa
Awela, Desa Onombongi, Desa Orahili Idanoi dan Desa Lolofaoso ke
dalam cakupan wilayah Kec. Hiliserangkai Kabupaten Nias"
12.04.20.2014,,,,,,14 Orahili Idanoi,,"Perda No. 9/2012 tentang Penggabungan Desa Ehosakhozi, Desa
Awela, Desa Onombongi, Desa Orahili Idanoi dan Desa Lolofaoso ke
dalam cakupan wilayah Kec. Hiliserangkai Kabupaten Nias"
12.04.20.2015,,,,,,15 Lolofaoso,,"Perda No. 9/2012 tentang Penggabungan Desa Ehosakhozi, Desa
Awela, Desa Onombongi, Desa Orahili Idanoi dan Desa Lolofaoso ke
dalam cakupan wilayah Kec. Hiliserangkai Kabupaten Nias"
12.04.21,,,,6Botomuzoi,-,18,,Perda No. 5/2005.
12.04.21.2001,,,,,,1 Hiligodu Botomuzoi,,"Semula, wil. Kec. Hiliduho"
12.04.21.2002,,,,,,2 Lasara Botomuzoi,,"Semula, wil. Kec. Hiliduho"
12.04.21.2003,,,,,,3 Hiliwa'ele I,,"Semula, wil. Kec. Hiliduho.
Perbaikan nama desa semula Hiliwaele I menjadi Hiliwa'ele I, sesuai:
Perda No. 5 Tahun 2005; dan
Surat Bupati Kab. Nias No. 140/1371/DPMD/2021 tgl 16 Agustus 2021."
12.04.21.2004,,,,,,4 Hilimbowo Botomuzoi,,"Semula, wil. Kec. Hiliduho"
12.04.21.2005,,,,,,5 Simanaere Botomuzoi,,"Semula, wil. Kec. Hiliduho"
12.04.21.2006,,,,,,6 Hiliwa'ele II,,"Semula, wil. Kec. Hiliduho.
Perbaikan nama desa semula Hiliwaele II menjadi Hiliwa'ele II, sesuai:
Perda No. 5 Tahun 2005; dan
Surat Bupati Kab. Nias No. 140/1371/DPMD/2021 tgl 16 Agustus 2021."
12.04.21.2007,,,,,,7 Tuhegafoa I,,"Semula, wil. Kec. Hiliduho"
12.04.21.2008,,,,,,8 Balohili Botomuzoi,,"Semula, wil. Kec. Hiliduho"
12.04.21.2009,,,,,,"9 Hilihambawa
Botomuzoi",,"Semula, wil. Kec. Hiliduho"
12.04.21.2010,,,,,,10 Fulolo Botomuzoi,,"Semula, wil. Kec. Hiliduho"
12.04.21.2011,,,,,,11 Loloana'a,,"Semula, wil. Kec. Hiliduho"
12.04.21.2012,,,,,,12 Ononamolo Talafu,,"Semula, wil. Kec. Hiliduho"
12.04.21.2013,,,,,,13 Sisobahili Dola,,"Pemekaran sebagian Desa Simanaere Botomuzoi dan Desa
Hilihambawa, Perda No. 2/2012"
12.04.21.2014,,,,,,"14 Banua Sibohou
Botomuzoi",,"Pemekaran sebagian Desa Tuhegafoa I, Desa Lasara Botomuzoi dan
Desa Fulolo Botomuzoi, Perda No. 2/2012"
,,,,,,,,
