K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Bobane Jaya,,Menjadi wil Kec. Patani Barat Perda No. 24/2008
,,,,,,Bobane Indah,,Menjadi wil Kec. Patani Barat Perda No. 24/2008
82.02.02.2012,,,,,,4 Yondeliu,,Perda No. 13/2008
82.02.02.2013,,,,,,5 Baka Jaya,,Pemekaran Desa Yesowo Perda No. 3/2009
82.02.03,,,,3Pulau Gebe,-,8,,
82.02.03.2001,,,,,,1 Kapaleo,,
82.02.03.2002,,,,,,2 Kacepi,,
82.02.03.2003,,,,,,3 Sanafi,,
82.02.03.2004,,,,,,4 Umera,,
82.02.03.2005,,,,,,5 Umiyal,,
82.02.03.2006,,,,,,6 Sonof Kacepo,,Pemekaran Desa Sanafi dan Desa Kacepi Perda No. 11/2008
82.02.03.2007,,,,,,7 Elfanun,,"Pemekaran Desa Kapaleo, Perda No. 14/2011"
82.02.03.2008,,,,,,8 Yang,,"Pemekaran Desa Kacepi, Perda No. 15/2011"
82.02.04,,,,4Weda Utara,-,5,,Perda No. 3/2005
82.02.04.2001,,,,,,1 Gemaf,,Semula wil. Kec. Weda
82.02.04.2002,,,,,,2 Sagea,,Semula wil. Kec. Weda
82.02.04.2003,,,,,,3 Fritu,,Semula wil. Kec. Weda
82.02.04.2004,,,,,,4 Waleh,,Semula wil. Kec. Weda
,,,,,,Yeke,,Menjadi Wil Kec Weda Timur Perda No 5/2013
,,,,,,Messa,,Menjadi Wil Kec Weda Timur Perda No 5/2013
,,,,,,Dotte,,Menjadi Wil Kec Weda Timur Perda No 5/2013
82.02.04.2008,,,,,,5 Kiya,,Pemekaran Desa Segea Perda No. 7/2010
,,,,,,Kotalo,,Menjadi Wil Kec Weda Timur Perda No 5/2013
82.02.05,,,,5Weda Selatan,-,8,,Perda No. 3/2005
82.02.05.2001,,,,,,1 Tilope,,Semula wil. Kec. Weda
82.02.05.2002,,,,,,2 Sosowomo,,Semula wil. Kec. Weda
82.02.05.2003,,,,,,3 Loleo,,Semula wil. Kec. Weda
82.02.05.2004,,,,,,4 Wairoro Indah,,Semula wil. Kec. Weda
82.02.05.2005,,,,,,5 Kluting Jaya,,Semula wil. Kec. Weda
82.02.05.2006,,,,,,6 Lembah Asri,,Perda No. 5/2008
82.02.05.2007,,,,,,7 Sumber Sari,,Perda No. 6/2008
82.02.05.2008,,,,,,8 Air Salobar,,Pemekaran Desa Loleo Perda No. 8/2010
82.02.06,,,,6Patani Utara,-,6,,Perda No. 3/2005
82.02.06.2001,,,,,,1 Gemia,,Semula wil. Kec. Patani
82.02.06.2002,,,,,,2 Tepeleo,,Semula wil. Kec. Patani
,,,,,,Peniti,,Menjadi Wil Kec Patani Timur Perda No 5/2013
,,,,,,Masure,,Menjadi Wil Kec Patani Timur Perda No 5/2013
,,,,,,Sakam,,Menjadi Wil Kec Patani Timur Perda No 5/2013
82.02.06.2006,,,,,,3 Bilifitu,,Perda No. 7/2008
82.02.06.2007,,,,,,4 Tepeleo Batudua,,Perda No. 8/2008
