Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
19.02.40057,Pulau Cina,,"03°02'57.72"" S 107°23'05.98"" T",
19.02.40058,Pulau Damayan,,"02°33'02.86"" S 107°38'40.82"" T",
19.02.40059,Pulau Genting,,"03°14'45.52"" S 107°36'29.00"" T",
19.02.40060,Pulau Genting Kecil,,"03°14'35.88"" S 107°36'29.08"" T",
19.02.40061,Pulau Gersik,,"03°00'02.00"" S 107°16'16.86"" T",
19.02.40062,Pulau Gun Tong,,"02°47'46.49"" S 107°38'31.61"" T",
19.02.40063,Pulau Gusong Aik Berani,,"02°46'38.92"" S 107°38'11.88"" T",
19.02.40064,Pulau Gusong Penyu,,"02°46'11.56"" S 107°36'06.02"" T",
19.02.40065,Pulau Gusong Seribu,,"03°14'12.41"" S 107°33'50.08"" T",
19.02.40066,Pulau Gusong Tengah,,"02°44'52.20"" S 107°37'56.03"" T",
19.02.40067,Pulau Gusong Teritip,,"02°46'19.44"" S 107°36'12.88"" T",
19.02.40068,Pulau Gusongare,,"02°51'11.96"" S 107°32'46.25"" T",
19.02.40069,Pulau Gusongbugis,,"02°46'01.50"" S 107°36'02.38"" T",
19.02.40070,Pulau Gusongru,,"03°04'49.44"" S 107°21'42.40"" T",
19.02.40071,Pulau Ihot,,"02°34'09.43"" S 107°45'18.50"" T",
19.02.40072,Pulau Jemang,,"02°35'38.98"" S 107°37'45.77"" T",
19.02.40073,Pulau Kalambau,,"03°01'43.10"" S 107°10'12.03"" T",
19.02.40074,Pulau Kalimambang,,"02°46'49.36"" S 107°32'04.99"" T",
19.02.40075,Pulau Kampak,,"03°06'34.16"" S 107°51'02.99"" T",
19.02.40076,Pulau Kapal,,"03°04'02.55"" S 107°25'49.35"" T",
19.02.40077,Pulau Kapal,,"02°47'53.55"" S 107°39'09.92"" T",
19.02.40078,Pulau Karangbetere,,"03°14'49.99"" S 107°49'16.00"" T",
19.02.40079,Pulau Karangmelanau,,"03°09'27.28"" S 107°52'40.46"" T",
19.02.40080,Pulau Kelayang,,"02°33'02.18"" S 107°40'11.28"" T",
19.02.40081,Pulau Kelebong,,"02°57'42.97"" S 107°32'02.44"" T",
19.02.40082,Pulau Kelemuak,,"02°44'45.63"" S 107°36'37.00"" T",
19.02.40083,Pulau Keluang,,"02°50'45.96"" S 107°28'21.45"" T",
19.02.40084,Pulau Keluang,,"02°47'25.86"" S 107°39'52.61"" T",
19.02.40085,Pulau Kembong,,"02°51'36.75"" S 107°20'23.64"" T",
19.02.40086,Pulau Kera,,"02°47'20.81"" S 107°25'40.37"" T",
19.02.40087,Pulau Kerak,,"02°35'21.61"" S 107°37'27.01"" T",
19.02.40088,Pulau Kerdendang,,"03°09'24.34"" S 107°50'13.69"" T",
19.02.40089,Pulau Kerengan Gede,,"03°15'02.00"" S 107°45'45.00"" T",
19.02.40090,Pulau Kerengan Kecik,,"03°14'52.87"" S 107°45'16.99"" T",
19.02.40091,Pulau Kerenggan,,"03°00'39.88"" S 107°30'16.99"" T",
19.02.40092,Pulau Ketam,,"02°46'58.49"" S 107°35'43.35"" T",
19.02.40093,Pulau Kimar,,"02°57'52.16"" S 107°13'41.08"" T",
19.02.40094,Pulau Kirip,,"02°49'51.97"" S 107°35'19.27"" T",
19.02.40095,Pulau Klirim,,"02°57'21.33"" S 107°24'49.06"" T",
19.02.40096,Pulau Kuale,,"02°34'12.25"" S 107°54'28.00"" T",
