Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
72.11.40044,Pulau Mongunbasan Utara,,"02°00'54.61"" S 123°46'39.96"" T",
72.11.40045,Pulau Monosan,,"01°44'17.99"" S 123°21'23.00"" T",TBP
72.11.40046,Pulau Motul,,"01°52'16.50"" S 123°07'11.60"" T",
72.11.40047,Pulau Pandoak,,"01°51'45.81"" S 123°07'44.93"" T",
72.11.40048,Pulau Pauno Lua Barat,,"01°44'23.54"" S 123°21'09.80"" T",
72.11.40049,Pulau Pelelang Pauno Selatan,,"02°03'38.71"" S 123°53'24.07"" T",
72.11.40050,Pulau Pongosi Basal,,"01°53'13.06"" S 123°06'41.13"" T",
72.11.40051,Pulau Popowabangus,,"02°04'40.93"" S 123°52'46.66"" T",TBP
72.11.40052,Pulau Popowabatu,,"02°04'23.08"" S 123°52'20.39"" T",TBP
72.11.40053,Pulau Popowabulusan,,"02°04'44.37"" S 123°52'27.78"" T",TBP
72.11.40054,Pulau Popowalipu,,"02°05'03.55"" S 123°52'45.88"" T",TBP
72.11.40055,Pulau Popowalipu Pauno,,"02°05'04.49"" S 123°53'38.11"" T",
72.11.40056,Pulau Popowapulung,,"02°04'07.21"" S 123°51'44.65"" T",TBP
72.11.40057,Pulau Popowatapon,,"02°04'35.29"" S 123°52'23.96"" T",TBP
72.11.40058,Pulau Potikini Babasal,,"01°55'39.63"" S 123°32'06.90"" T",
72.11.40059,Pulau Potikini Barat,,"01°55'37.22"" S 123°31'57.42"" T",
72.11.40060,Pulau Potikini Selatan,,"01°55'38.94"" S 123°32'00.93"" T",
72.11.40061,Pulau Potikini Tengah,,"01°55'37.44"" S 123°32'00.05"" T",
72.11.40062,Pulau Potikini Utara,,"01°55'26.55"" S 123°32'01.72"" T",
72.11.40063,Pulau Sau Lalongo Pauno,,"01°30'23.34"" S 123°31'27.51"" T",
72.11.40064,Pulau Sinapau Babasal,,"01°53'40.87"" S 123°06'19.23"" T",
72.11.40065,Pulau Sinapau Pauno,,"01°53'41.85"" S 123°06'16.85"" T",
72.11.40066,Pulau Sipagalih,,"01°54'38.62"" S 123°38'34.23"" T",
72.11.40067,Pulau Taduno,,"02°04'26.91"" S 123°52'13.09"" T",TBP
72.11.40068,Pulau Talam Selatan,,"02°04'45.19"" S 123°52'02.93"" T",
72.11.40069,Pulau Talepo Lalongo Timur,,"01°57'33.59"" S 123°39'28.59"" T",
72.11.40070,Pulau Talepo Pauno,,"01°57'47.09"" S 123°39'28.91"" T",
72.11.40071,Pulau Tangkoleh,,"01°52'38.79"" S 123°06'29.88"" T",
72.11.40072,Pulau Tinakinlaut Kecil,,"01°36'00.00"" S 123°29'16.30"" T",
72.11.40073,Pulau Tobunan Pauno,,"01°48'07.41"" S 123°08'40.22"" T",
72.11.40074,Pulau Tobunan Tanga,,"01°47'51.86"" S 123°08'32.70"" T",
72.11.40075,Pulau Tomisik Basal,,"02°13'45.22"" S 123°08'34.90"" T",
72.11.40076,Pulau Tomisik Tanga,,"02°13'43.23"" S 123°08'37.08"" T",
72.11.40077,Pulau Tukoh Baruga Kecil,,"01°33'01.18"" S 123°33'46.87"" T",
72.11.40078,Pulau Tukoh Bojaniah,,"01°35'37.71"" S 123°35'37.24"" T",
72.11.40079,Pulau Tukoh Buwah,,"01°39'17.83"" S 123°37'07.58"" T",
72.11.40080,Pulau Tukoh Garoh,,"01°28'04.29"" S 123°33'33.31"" T",
72.11.40081,Pulau Tukoh Kalumpah Barat,,"01°35'36.11"" S 123°35'21.63"" T",
72.11.40082,Pulau Tukoh Kalumpah Timur,,"01°35'35.37"" S 123°35'25.46"" T",
72.11.40083,Pulau Tukoh Karaganggah,,"01°36'41.38"" S 123°36'52.25"" T",
