K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
75.04.02.2011,,,,,,7 Suka Damai,,
75.04.02.2012,,,,,,8 Babalonge,,Perda No. 3/2008
75.04.03,,,,3Randangan,-,13,,
75.04.03.2001,,,,,,1 Motolohu,,
75.04.03.2002,,,,,,2 Imbodu,,
75.04.03.2003,,,,,,3 Manunggal Karya,,
75.04.03.2004,,,,,,4 Sidorukun,,Koreksi nama Srt Sekda No 100/1223/Pem tgl 14 April 2016
,,,,,,Panca Karsa I,,Menjadi wil. Kec. Taluditi
,,,,,,Kalimas,,Menjadi wil. Kec. Taluditi
,,,,,,Panca Karsa II,,Menjadi wil. Kec. Taluditi
75.04.03.2008,,,,,,5 Sarimurni,,Koreksi nama Srt Sekda No 100/1223/Pem tgl 14 April 2016
75.04.03.2009,,,,,,6 Huyula,,
,,,,,,Malanggo,,Menjadi wil. Kec. Taluditi
,,,,,,Mekarti Jaya,,Menjadi wil. Kec. Taluditi
75.04.03.2012,,,,,,7 Omayuwa,,
75.04.03.2013,,,,,,8 Ayula,,
75.04.03.2014,,,,,,9 Patuhu,,
75.04.03.2015,,,,,,10 Banuroja,,
75.04.03.2016,,,,,,11 Pelambane,,Perda No. 3/2008
75.04.03.2017,,,,,,12 Motolohu Selatan,,Perda No. 3/2008
75.04.03.2018,,,,,,13 Sidowonge,,"Perda No. 3/2008. Koreksi nama Srt Sekda No 100/1223/Pem tgl 14
April 2016"
,,,,,,Limbuya,,"Menjadi wil. Kec. Wanggarasi Surat Bupati No. 100/Pem/144/VI/2013
Tgl. 04 Juni 2013 Perda No. 3/2008 sesuai Perda No. 3/2008"
,,,,,,Yipilo,,"Menjadi wil. Kec. Wanggarasi Surat Bupati No. 100/Pem/144/VI/2013
Tgl. 04 Juni 2013 Perda No. 3/2008 sesuai Perda No. 3/2008"
,,,,,,Tuweya,,"Menjadi wil. Kec. Wanggarasi Surat Bupati No. 100/Pem/144/VI/2013
Tgl. 04 Juni 2013 Perda No. 3/2008 sesuai Perda No. 3/2008"
75.04.04,,,,4Marisa,-,8,,
,,,,,,Duhiadaa,,"Menjadi wil. Kec. Duhidaa, Perda No. 2/2008"
,,,,,,Buntulia Selatan,,"Menjadi wil. Kec. Duhidaa, Perda No. 2/2008"
75.04.04.2003,,,,,,1 Marisa Selatan,,
75.04.04.2004,,,,,,2 Marisa Utara,,
,,,,,,Buntulia Utara,,"Menjadi wil. Kec. Buntulia, Perda No. 2/2008"
,,,,,,Taluduyunu,,"Menjadi wil. Kec. Buntulia, Perda No. 2/2008"
75.04.04.2007,,,,,,3 Teratai,,
75.04.04.2008,,,,,,4 Pohuwato,,
,,,,,,Buntulia Barat,,"Menjadi wil. Kec. Duhidaa, Perda No. 2/2008"
,,,,,,Bulili,,"Menjadi wil. Kec. Duhidaa, Perda No. 2/2008"
,,,,,,Buntulia Tengah,,"Menjadi wil. Kec. Buntulia, Perda No. 2/2008"
,,,,,,Mekar Jaya,,"Menjadi wil. Kec. Duhidaa, Perda No. 2/2008"
,,,,,,,,
