K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Kenaya,,Menjadi Wil Kec Saifi Perda No 23/2007
92.04.11.2003,,,,,,2 Klaogin,,Semula wil. Kec. Teminabuan
92.04.11.2004,,,,,,3 Tofot,,Semula wil. Kec. Teminabuan
92.04.11.2005,,,,,,4 Sbir,,Semula wil. Kec. Teminabuan
92.04.11.2006,,,,,,5 Srer,,Semula wil. Kec. Teminabuan
92.04.11.2007,,,,,,6 Woloin,,Perda No. 23/2007
92.04.11.2008,,,,,,7 Kamaro,,Semula wil. Kec. Teminabuan
92.04.11.2009,,,,,,8 Kakas,,Pemekaran desa Woloin Perda No. 18/2011
92.04.12,,,,7Wayer,-,8,,Perda No. 23/2007
92.04.12.2001,,,,,,1 Sungguer,,Semula wil. Kec. Teminabuan
92.04.12.2002,,,,,,2 Unggi,,Semula wil. Kec. Teminabuan
92.04.12.2003,,,,,,3 Boldon,,Semula wil. Kec. Teminabuan
92.04.12.2004,,,,,,4 Sesor,,Semula wil. Kec. Teminabuan
92.04.12.2005,,,,,,5 Waigo,,Semula wil. Kec. Teminabuan
92.04.12.2006,,,,,,6 Bagaraga,,Semula wil. Kec. Teminabuan
92.04.12.2007,,,,,,7 Wardik,,Semula wil. Kec. Teminabuan
92.04.12.2008,,,,,,8 Wayer,,Semula wil. Kec. Teminabuan
,,,,Ayamaru Utara,,,,"Menjadi wil. Kab. Sorong, Kepbub. No. 133/2008, tanggal 27/10/2008"
,,,,,,Yubiah,,Semula wil. Kec. Ayamaru
,,,,,,Suwiam,,Semula wil. Kec. Ayamaru
,,,,,,Karetubun,,Semula wil. Kec. Ayamaru
,,,,,,Setta,,Semula wil. Kec. Ayamaru
,,,,,,Mapura,,Semula wil. Kec. Ayamaru
,,,,,,Hohoyor,,Semula wil. Kec. Ayamaru
,,,,,,Arne,,Semula wil. Kec. Ayamaru
,,,,,,Segior,,Semula wil. Kec. Ayamaru
92.04.14,,,,8Kais,-,5,,Perda No. 23/2007
92.04.14.2001,,,,,,1 Kais,,Semula wil. Kec. Inanwatan
92.04.14.2002,,,,,,2 Tapuri,,Semula wil. Kec. Inanwatan
92.04.14.2003,,,,,,3 Yahadian,,Semula wil. Kec. Inanwatan
92.04.14.2004,,,,,,4 Benawa I,,Semula wil. Kec. Inanwatan
,,,,,,Makaroro,,Menjadi wil. Kec. Kais Darat Perda No. 14/2011
92.04.14.2006,,,,,,5 Sumano,,Perda No. 23/2007
,,,,,,Mukamat,,Menjadi wil. Kec. Kais Darat Perda No. 14/2011
,,,,,,Mogatemin,,Menjadi wil. Kec. Kais Darat Perda No. 14/2011
,,,,,,Siranggo,,Menjadi wil. Kec. Kais Darat Perda No. 14/2011
,,,,,,Haemaran,,Menjadi wil. Kec. Kais Darat Perda No. 14/2011
,,,,,,Ikana,,Menjadi wil. Kec. Kais Darat Perda No. 14/2011
,,,,,,Onimsefa,,Menjadi wil. Kec. Kais Darat Perda No. 14/2011
92.04.15,,,,9Konda,-,5,,Perda No. 23/2007
