Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
75.02,KAB. BOALEMO,20,,
75.02.40001,Pulau Asiangi,,"00°29'25.79"" U 122°20'54.43"" T",TBP
75.02.40002,Pulau Bandera,,"00°30'01.00"" U 122°22'01.99"" T",TBP
75.02.40003,Pulau Batade Da'A,,"00°29'51.00"" U 122°26'51.00"" T",BP
75.02.40004,Pulau Batade Kiki,,"00°30'02.00"" U 122°26'19.00"" T",TBP
75.02.40005,Pulau Biato,,"00°28'39.00"" U 122°20'47.00"" T",TBP
75.02.40006,Pulau Bitila,,"00°24'23.31"" U 122°07'07.90"" T",BP
75.02.40007,Pulau Dulawonu,,"00°28'45.00"" U 122°07'41.00"" T",TBP
75.02.40008,Pulau Dulawonu Kiki,,"00°28'43.00"" U 122°07'59.00"" T",TBP
75.02.40009,Pulau Lahengo,,"00°29'57.99"" U 122°23'10.00"" T",TBP
75.02.40010,Pulau Limba,,"00°29'39.72"" U 122°31'48.76"" T",TBP
75.02.40011,Pulau Lipodo,,"00°29'07.00"" U 122°20'38.00"" T",BP
75.02.40012,Pulau Mohupomba Da'A,,"00°28'13.00"" U 122°21'38.00"" T",BP
75.02.40013,Pulau Mohupomba Kiki,,"00°27'56.00"" U 122°20'56.00"" T",TBP
75.02.40014,Pulau Montuli,,"00°25'54.99"" U 122°13'45.00"" T",BP
75.02.40015,Pulau Mopinggulo,,"00°27'31.00"" U 122°19'50.00"" T",TBP
75.02.40019,Pulau Tanggulomato,,"00°27'02.76"" U 122°17'32.07"" T",BP
75.02.40020,Pulau Tapa Da'A,,"00°29'14.80"" U 122°19'33.44"" T",TBP
75.02.40021,Pulau Tapa Kiki,,"00°29'04.95"" U 122°19'33.75"" T",TBP
75.02.40022,Pulau Tidehuwoo,,"00°27'18.63"" U 122°18'07.82"" T",
75.02.40023,Pulau Tobelo,,"00°27'42.76"" U 122°08'49.35"" T",TBP
75.04,KAB. POHUWATO,52,,
75.04.40001,Pulau Abuhu,,"00°30'54.46"" U 121°33'16.23"" T",TBP
75.04.40002,Pulau Banggo Da'A,,"00°30'29.99"" U 121°38'48.99"" T",BP
75.04.40003,Pulau Banggo Kiki,,"00°30'29.99"" U 121°38'28.00"" T",BP
75.04.40004,Pulau Botuduluwo,,"00°28'45.00"" U 121°42'05.00"" T",TBP
75.04.40005,Pulau Burung Besar,,"00°31'56.21"" U 121°31'58.98"" T",TBP
75.04.40006,Pulau Burung Kecil,,"00°32'29.00"" U 121°31'30.00"" T",TBP
75.04.40007,Pulau Dudepo,,"00°27'41.59"" U 121°33'29.44"" T",TBP
75.04.40008,Pulau Dulangka,,"00°21'56.17"" U 121°20'16.77"" T",TBP
75.04.40010,Pulau Imamu,,"00°30'18.97"" U 121°40'08.78"" T",TBP
75.04.40011,Pulau Karang,,"00°29'47.41"" U 121°31'50.54"" T",TBP
75.04.40012,Pulau Karanji,,"00°28'36.38"" U 121°31'54.26"" T",TBP
75.04.40013,Pulau Keakease,,"00°30'23.00"" U 121°37'50.00"" T",BP
75.04.40014,Pulau Lahe,,"00°25'00.00"" U 121°57'11.99"" T",TBP
75.04.40015,Pulau Lamuo Da'A,,"00°29'57.00"" U 121°34'57.00"" T",TBP
75.04.40016,Pulau Lamuo Kiki,,"00°29'46.15"" U 121°34'44.15"" T",TBP
