K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
95,PAPUA PEGUNUNGAN,,,,,,,
95.08,KAB. NDUGA,,,32,0,248,"5.886,891","Luas Wilayah Indikatif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
95.08.01,,,,1Kenyam,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.08.01.2001,,,,,,1 Kenyam,,
95.08.01.2002,,,,,,2 Kemali,,
95.08.01.2003,,,,,,3 Sralala,,
95.08.01.2004,,,,,,4 Delpel,,
95.08.01.2005,,,,,,5 Yike,,
95.08.01.2006,,,,,,6 Yunat,,
95.08.01.2007,,,,,,7 Dim,,
95.08.01.2008,,,,,,8 Ulunmu,,
95.08.01.2009,,,,,,9 Bombam,,
95.08.02,,,,2Mapenduma,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.08.02.2001,,,,,,1 Mapenduma,,
95.08.02.2002,,,,,,2 Duma,,
95.08.02.2003,,,,,,3 Yoe,,
95.08.02.2004,,,,,,4 Palsam,,
95.08.02.2005,,,,,,5 Endumu,,
95.08.02.2006,,,,,,6 Litkui,,
95.08.02.2007,,,,,,7 Nowomlusu,,
95.08.02.2008,,,,,,8 Kelapa Dua,,
95.08.02.2009,,,,,,9 Dumdum,,
95.08.02.2010,,,,,,10 Lunggadumu,,
95.08.03,,,,3Yigi,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.08.03.2001,,,,,,1 Yigi,,
95.08.03.2002,,,,,,2 Ekilapo,,
95.08.03.2003,,,,,,3 Suwenem,,
95.08.03.2004,,,,,,4 Karunggame,,
95.08.03.2005,,,,,,5 Sirit,,
95.08.03.2006,,,,,,6 Disendobo,,
95.08.03.2007,,,,,,7 Sumbo,,
95.08.03.2008,,,,,,8 Yebadolma,,
95.08.03.2009,,,,,,9 Lumbukdumu,,
95.08.03.2010,,,,,,10 Wiritlak,,
95.08.03.2011,,,,,,11 Delsa,,
,,,,,,,,
