K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35,JAWA TIMUR,,,,,,,
35.03,KAB. TRENGGALEK,,,14,5,152,"1.249,232","Luas Wilayah Definitif, PAWAP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
35.03.01,,,,1Panggul,-,17,,
35.03.01.2001,,,,,,1 Besuki,,
35.03.01.2002,,,,,,2 Terbis,,
35.03.01.2003,,,,,,3 Karangtengah,,
35.03.01.2004,,,,,,4 Wonocoyo,,
35.03.01.2005,,,,,,5 Depok,,
35.03.01.2006,,,,,,6 Kertosono,,
35.03.01.2007,,,,,,7 Gayam,,
35.03.01.2008,,,,,,8 Panggul,,
35.03.01.2009,,,,,,9 Bodag,,
35.03.01.2010,,,,,,10 Tangkil,,
35.03.01.2011,,,,,,11 Nglebeng,,
35.03.01.2012,,,,,,12 Banjar,,
35.03.01.2013,,,,,,13 Ngrencak,,
35.03.01.2014,,,,,,14 Barang,,
35.03.01.2015,,,,,,15 Sawahan,,
35.03.01.2016,,,,,,16 Manggis,,
35.03.01.2017,,,,,,17 Ngrambingan,,
35.03.02,,,,2Munjungan,-,11,,
35.03.02.2001,,,,,,1 Ngulungkulon,,
35.03.02.2002,,,,,,2 Sobo,,
35.03.02.2003,,,,,,3 Ngulungwetan,,
35.03.02.2004,,,,,,4 Craken,,
35.03.02.2005,,,,,,5 Masaran,,
35.03.02.2006,,,,,,6 Tawing,,
35.03.02.2007,,,,,,7 Karangturi,,
35.03.02.2008,,,,,,8 Munjungan,,
35.03.02.2009,,,,,,9 Besuki,,
35.03.02.2010,,,,,,10 Bendoroto,,
35.03.02.2011,,,,,,11 Bangun,,
35.03.03,,,,3Pule,-,10,,
35.03.03.2001,,,,,,1 Sidomulyo,,
35.03.03.2002,,,,,,2 Puyung,,
35.03.03.2003,,,,,,3 Joho,,
35.03.03.2004,,,,,,4 Kembangan,,
,,,,,,,,
