K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35,JAWA TIMUR,,,,,,,
35.27,KAB. SAMPANG,,,14,6,180,"1.228,252","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
35.27.01,,,,1Sreseh,-,12,,
35.27.01.2001,,,,,,1 Noreh,,
35.27.01.2002,,,,,,2 Labuhan,,
35.27.01.2003,,,,,,3 Taman,,
35.27.01.2004,,,,,,4 Sreseh,,
35.27.01.2005,,,,,,5 Disanah,,
35.27.01.2006,,,,,,6 Marparan,,
35.27.01.2007,,,,,,7 Klobur,,
35.27.01.2008,,,,,,8 Labang,,
35.27.01.2009,,,,,,9 Bundah,,
35.27.01.2010,,,,,,10 Bangsah,,
35.27.01.2011,,,,,,11 Plasah,,
35.27.01.2012,,,,,,12 Junok,,
35.27.02,,,,2Torjun,-,12,,
,,,,,,Pangarengan,,"Menjadi wil. Kec. Pangarengan, Perda No. 2/2003."
,,,,,,Apa an,,"Menjadi wil. Kec. Pangarengan, Perda No. 2/2003."
,,,,,,Gulbung,,"Menjadi wil. Kec. Pangarengan, Perda No. 2/2003."
,,,,,,Panyirangan,,"Menjadi wil. Kec. Pangarengan, Perda No. 2/2003."
,,,,,,Pacangga an,,"Menjadi wil. Kec. Pangarengan, Perda No. 2/2003."
,,,,,,Ragung,,"Menjadi wil. Kec. Pangarengan, Perda No. 2/2003."
35.27.02.2007,,,,,,1 Dulang,,
35.27.02.2008,,,,,,2 Patarongan,,
35.27.02.2009,,,,,,3 Pangongsean,,
35.27.02.2010,,,,,,4 Krampon,,
35.27.02.2011,,,,,,5 Bringinnonggal,,
35.27.02.2012,,,,,,6 Torjun,,
35.27.02.2013,,,,,,7 Patapan,,
35.27.02.2014,,,,,,8 Jeruk Porot,,
35.27.02.2015,,,,,,9 Kodak,,
35.27.02.2016,,,,,,10 Kanjar,,
35.27.02.2017,,,,,,11 Kara,,
35.27.02.2018,,,,,,12 Tanah Merah,,
35.27.03,,,,3Sampang,6,12,,
35.27.03.2001,,,,,,1 P. Mandangin,,
35.27.03.2002,,,,,,2 Aengsareh,,
,,,,,,,,
