K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.06.16.2032,,,,,,32 Siron Krueng,,
11.06.17,,,,17Kuta Malaka,-,15,,
11.06.17.2001,,,,,,1 Lambaro Samahani,,
11.06.17.2002,,,,,,2 Lam Ara Cut,,
11.06.17.2003,,,,,,3 Lam Ara Engkit,,
11.06.17.2004,,,,,,4 Lam Ara Tunong,,
11.06.17.2005,,,,,,5 Leupung Riwat,,
11.06.17.2006,,,,,,6 Tumbo Baro,,
11.06.17.2007,,,,,,7 Leupung Cut,,
11.06.17.2008,,,,,,8 Lamsiteh Cot,,
11.06.17.2009,,,,,,9 Reuleung Karieng,,
11.06.17.2010,,,,,,10 Leubok Buni,,
11.06.17.2011,,,,,,11 Leubok Batee,,
11.06.17.2012,,,,,,12 Bunghu,,
11.06.17.2013,,,,,,13 Teu Dayah,,
11.06.17.2014,,,,,,14 Leupung Rayeuk,,
11.06.17.2015,,,,,,15 Reuleung Glumpang,,
11.06.18,,,,18Simpang Tiga,-,18,,
11.06.18.2001,,,,,,1 Ateuk Lam Phang,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.18.2002,,,,,,2 Ateuk Lampuot,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.18.2003,,,,,,3 Ateuk Mon Panah,,
11.06.18.2004,,,,,,4 Ateuk Lam Ura,,
11.06.18.2005,,,,,,5 Ateuk Cut,,
11.06.18.2006,,,,,,6 Ateuk Blang Asan,,
11.06.18.2007,,,,,,7 Lamjamee Dayah,,
11.06.18.2008,,,,,,8 Lam Batee,,
11.06.18.2009,,,,,,9 Nya,,
11.06.18.2010,,,,,,10 Batee Linteung,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.18.2011,,,,,,11 Krueng Mak,,
11.06.18.2012,,,,,,12 Lambunot,,
11.06.18.2013,,,,,,13 Lamjamee Lamkrak,,
11.06.18.2014,,,,,,14 Blang Miro,,
11.06.18.2015,,,,,,15 Blang Preh,,
11.06.18.2016,,,,,,16 Bha Ulee Tutu,,
11.06.18.2017,,,,,,17 Lam Urit,,
,,,,,,,,
