K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.08.10.2001,,,,,,1 Geresik,,
32.08.10.2002,,,,,,2 Kadurama,,
32.08.10.2003,,,,,,3 Ciawigebang,,
32.08.10.2004,,,,,,4 Lebaksiuh,,
32.08.10.2005,,,,,,5 Ciputat,,
32.08.10.2006,,,,,,6 Pajawanlor,,"1. Surat Bupati Kuningan No. 138/412.30/Tapem Tanggal 26 Februari
2021
2. Surat Bupati Kuningan No. 100/166/Tapem Tanggal 21 Januari 2022"
32.08.10.2007,,,,,,7 Sidaraja,,
32.08.10.2008,,,,,,8 Kapandayan,,
32.08.10.2009,,,,,,9 Pangkalan,,
32.08.10.2010,,,,,,10 Ciomas,,
32.08.10.2011,,,,,,11 Sukaraja,,
32.08.10.2012,,,,,,12 Cihaur,,
32.08.10.2013,,,,,,13 Ciawilor,,"Surat Bup No 138/649/tapem tgl 23-2-2020 Perbaiakn nama dan kode
wil di Kab Kuningan"
32.08.10.2014,,,,,,14 Cigarukgak,,
32.08.10.2015,,,,,,15 Sukadana,,
32.08.10.2016,,,,,,16 Cihirup,,
32.08.10.2017,,,,,,17 Karamatmulya,,
32.08.10.2018,,,,,,18 Pamijahan,,
32.08.10.2019,,,,,,19 Karangkamulyan,,
32.08.10.2020,,,,,,20 Padarama,,
32.08.10.2021,,,,,,21 Cikubangmulya,,
32.08.10.2022,,,,,,22 Dukuhdalem,,
32.08.10.2023,,,,,,23 Mekarjaya,,
32.08.10.2024,,,,,,24 Cijagamulya,,
32.08.11,,,,11Cidahu,-,12,,
32.08.11.2001,,,,,,1 Cihideunggirang,,"1. Surat Bupati Kuningan No. 138/412.30/Tapem Tanggal 26 Februari
2021
2. Surat Bupati Kuningan No. 100/166/Tapem Tanggal 21 Januari 2022"
32.08.11.2002,,,,,,2 Cihideunghilir,,
32.08.11.2003,,,,,,3 Cidahu,,
32.08.11.2004,,,,,,4 Kertawinangun,,
32.08.11.2005,,,,,,5 Datar,,
32.08.11.2006,,,,,,6 Legok,,
32.08.11.2007,,,,,,7 Cikeusik,,
32.08.11.2008,,,,,,8 Cieurih,,
32.08.11.2009,,,,,,9 Cibulan,,
32.08.11.2010,,,,,,10 Nanggela,,
32.08.11.2011,,,,,,11 Jatimulya,,
,,,,,,,,
