Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
61,KALIMANTAN BARAT,8,,
61.00.40001,Pulau Dua Barat,,"00°57'44.90"" S 109°23'06.17"" T",TBP
61.00.40002,Pulau Dua Timur,,"00°57'36.00"" S 109°23'17.00"" T",TBP
61.00.40003,Pulau Jamban,,"02°51'12.18"" S 110°58'14.18"" T",
61.00.40004,Pulau Mastiga Darat,,"00°56'30.00"" S 109°15'32.00"" T",TBP
61.00.40005,Pulau Mastiga Laut,,"00°56'44.00"" S 109°15'00.00"" T",TBP
61.00.40006,Pulau Meresak,,"00°56'49.99"" S 109°21'34.99"" T",BP
61.00.40007,Pulau Nibung Hilir,,"02°54'36.32"" S 110°47'33.50"" T",
61.00.40008,Pulau Nibung Hulu,,"02°53'26.92"" S 110°51'01.50"" T",
61.01,KAB. SAMBAS,12,,
61.01.40001,Pulau Bejamban,,"01°52'35.28"" U 109°27'01.28"" T",
61.01.40002,Pulau Belacan,,"01°11'51.04"" U 108°57'58.32"" T",TBP
61.01.40003,Pulau Bungin,,"01°23'24.00"" U 109°14'35.99"" T",TBP
61.01.40004,Pulau Kaccik,,"01°52'30.26"" U 109°26'27.66"" T",
61.01.40005,Pulau Mattak A,,"01°52'54.54"" U 109°26'46.14"" T",
61.01.40006,Pulau Mattak B,,"01°52'00.37"" U 109°26'33.61"" T",
61.01.40007,Pulau Pontianak,,"01°16'07.43"" U 108°58'52.44"" T",TBP
61.01.40008,Pulau Selimpai,,"01°49'18.99"" U 109°20'06.00"" T",BP
61.01.40009,Pulau Sungai,,"01°48'56.81"" U 109°24'12.53"" T",
61.01.40010,Pulau Sungai Kaccik,,"01°48'59.77"" U 109°24'09.14"" T",
61.01.40011,Pulau Tua,,"01°43'13.68"" U 109°15'36.74"" T",TBP
61.01.40012,Pulau Tummok,,"01°49'26.78"" U 109°24'18.92"" T",
61.02,KAB. MEMPAWAH,9,,
61.02.40001,Pulau Babi,,"00°01'49.00"" U 109°13'48.00"" T",TBP
61.02.40002,Pulau Baru,,"00°01'12.00"" U 109°14'55.00"" T",TBP
61.02.40003,Pulau Bumin,,"00°01'28.99"" U 109°14'17.00"" T",TBP
61.02.40004,Pulau Dato,,"00°07'41.99"" U 108°36'20.00"" T",TBP
61.02.40005,Pulau Panjang,,"00°02'02.00"" U 109°12'32.00"" T",TBP
61.02.40006,Pulau Pendamaran,,"00°24'24.99"" U 108°46'59.00"" T",TBP
61.02.40007,Pulau Penibung,,"00°24'09.00"" U 108°56'15.00"" T",TBP
61.02.40008,Pulau Setinjang,,"00°22'09.99"" U 108°44'37.00"" T",BP
61.02.40009,Pulau Temajo,,"00°29'55.00"" U 108°51'04.00"" T",BP
61.03,KAB. SANGGAU,5,,
61.03.40001,Pulau Belumbak Besar,,"00°04'41.99"" S 110°15'37.00"" T",BP
61.03.40002,Pulau Belumbak Kecil,,"00°04'57.00"" S 110°16'08.00"" T",BP
61.03.40003,Pulau Belungai,,"00°03'09.00"" S 110°02'47.00"" T",BP
61.03.40004,Pulau Cempede,,"00°04'40.00"" S 109°58'49.00"" T",BP
