K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73.08.19.2008,,,,,,7 Sailong,,
73.08.19.2009,,,,,,8 Melle,,
73.08.19.2010,,,,,,9 Pakkasalo,,"Koreksi nama 'Pakkassalo' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.08.19.2011,,,,,,10 Tawaroe,,
73.08.19.2012,,,,,,11 Uloe,,
73.08.19.2013,,,,,,12 Ujung,,
73.08.19.2014,,,,,,13 Padacenga,,"Perbaikan nama sesuai Rakernis klarifikasi data nama serta kodefikasi
tgl 6 April 2016"
73.08.19.2015,,,,,,14 Lallatang,,
73.08.19.2016,,,,,,15 Kampoti,,
73.08.19.2017,,,,,,16 Praja Maju,,
73.08.19.2018,,,,,,17 Tocina,,
73.08.19.2019,,,,,,18 Tempe,,
73.08.19.2020,,,,,,19 Solo,,
73.08.19.2021,,,,,,20 Watang Padacenga,,"Perub. nama Ds. Turuname, Kepbup. No. 1457/2005, Koreksi nama
'Watang Padacengnga' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.08.19.2022,,,,,,21 Matajang,,
73.08.20,,,,20Cenrana,1,15,,
73.08.20.1001,,,,,1Cenrana,,,"Perubahan nama dari Ujung Tanah menjadi Cenrana, Perda Kab. Bone
No. 5 Tahun 2008, Perbup Kab. Bone No. 11 Tahun 2018, BA
Verifikasi dan Klarifikasi Kab Bone 25-2-2021"
73.08.20.2002,,,,,,1 Pacubbe,,
73.08.20.2003,,,,,,2 Panyiwi,,
73.08.20.2004,,,,,,3 Latonro,,
73.08.20.2005,,,,,,4 Watu,,
73.08.20.2006,,,,,,5 Nagauleng,,
73.08.20.2007,,,,,,6 Cakkeware,,"Perubahan nama dari Desa Cenrana menjadi Desa Cakkeware, Perbup
Kab. Bone No. 11 Tahun 2018, BA Verifikasi dan Klarifikasi Kab Bone
tgl 25-2-2021"
73.08.20.2008,,,,,,7 Pallime,,
73.08.20.2009,,,,,,8 Laoni,,
73.08.20.2010,,,,,,9 Labotto,,
73.08.20.2011,,,,,,10 Awang Cenrana,,"Koreksi nama 'Awang Cengrana' Srt Ditjen BPD No 140/5118/BPD tgl
18 Juli 2019"
73.08.20.2012,,,,,,11 Labongnge,,"Koreksi nama 'Labonge' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.08.20.2013,,,,,,12 Ajalasse,,"Koreksi nama 'Ajallase' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.08.20.2014,,,,,,13 Pusungnge,,"Koreksi nama 'Pusunge' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.08.20.2015,,,,,,14 Pallae,,
,,,,,,,,
