K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
62,KALIMANTAN TENGAH,,,,,,,
62.11,KAB. PULANG PISAU,,,8,4,95,"9.650,864","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
62.11.01,,,,1Pandih Batu,-,16,,
62.11.01.2001,,,,,,1 Dandang,,
62.11.01.2002,,,,,,2 Talio,,
62.11.01.2003,,,,,,3 Pangkoh Hilir,,
62.11.01.2004,,,,,,4 Pangkoh Hulu,,
62.11.01.2005,,,,,,5 Kantan Muara,,
62.11.01.2006,,,,,,6 Talio Muara,,
62.11.01.2007,,,,,,7 Talio Hulu,,
62.11.01.2008,,,,,,8 Pangkoh Sari,,
62.11.01.2009,,,,,,9 Sanggang,,
62.11.01.2010,,,,,,10 Pantik,,
62.11.01.2011,,,,,,11 Belanti Siam,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.11.01.2012,,,,,,12 Gadabung,,
62.11.01.2013,,,,,,13 Mulyasari,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.11.01.2014,,,,,,14 Kantan Dalam,,
62.11.01.2015,,,,,,15 Kantan Atas,,Perda No. 12/2007
62.11.01.2016,,,,,,16 Karya Bersama,,Perda No. 22/2007
62.11.02,,,,2Kahayan Kuala,1,12,,
62.11.02.2001,,,,,,1 Cemantan,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.11.02.2002,,,,,,2 Papuyu II Sei. Barunai,,"Perbaikan nama Baruna/Papuyu II sesuai hasil Rakernis Ditjen Bina
Pemdes tentang Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April
2016"
62.11.02.2003,,,,,,3 Kiapak,,
,,,,,,Paduran Sabangau,,Menjadi wil. Kec. Sebangau Kuala
62.11.02.2005,,,,,,"4 Papuyu I Sei.
Pasanan",,"Perbaikan nama Pasanan/Papuyu I sesuai hasil Rakernis Ditjen Bina
Pemdes tentang Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April
2016"
62.11.02.2006,,,,,,5 Sei. Rungun,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.11.02.2007,,,,,,6 Bahaur Hilir,,
62.11.02.2008,,,,,,7 Bahaur Tengah,,
62.11.02.2009,,,,,,8 Bahaur Hulu,,
,,,,,,Paduran Jaya,,Menjadi wil. Kec. Sebangau Kuala
,,,,,,Sebangau Mulya,,Menjadi wil. Kec. Sebangau Kuala
,,,,,,Sebangau Permai,,Menjadi wil. Kec. Sebangau Kuala
