K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
92.12.09.2007,,,,,,7 Sigim,,
92.12.09.2008,,,,,,8 Imbonggun,,
92.12.09.2009,,,,,,9 Aduer,,
92.12.09.2010,,,,,,10 Ugjeheg,,
92.12.09.2011,,,,,,11 Micadiwor,,
92.12.09.2012,,,,,,12 Ungga,,
92.12.09.2013,,,,,,13 Mitiede,,
92.12.09.2014,,,,,,14 Simerbei,,
92.12.09.2015,,,,,,15 Driye,,
92.12.09.2016,,,,,,16 Wamminda,,
92.12.09.2017,,,,,,17 Umpug,,
92.12.09.2018,,,,,,18 Handuk,,
92.12.09.2019,,,,,,19 Ninsimoi,,
92.12.09.2020,,,,,,20 Anggra,,
92.12.09.2021,,,,,,21 Inggramhim,,
92.12.09.2022,,,,,,22 Mbingma,,
92.12.09.2023,,,,,,23 Injuar,,
92.12.09.2024,,,,,,24 Apul,,
92.12.09.2025,,,,,,25 Memangker,,
92.12.09.2026,,,,,,26 Mainda,,
92.12.09.2027,,,,,,27 Imbrekti,,
92.12.09.2028,,,,,,28 Ipingosi,,
92.12.09.2029,,,,,,29 Pinyausi,,
92.12.09.2030,,,,,,30 Sinaltousi,,
92.12.09.2031,,,,,,31 Misangoisi,,
92.12.09.2032,,,,,,32 Smanggei,,
92.12.09.2033,,,,,,33 Nimbiau,,
92.12.09.2034,,,,,,34 Bingwoyut,,
92.12.09.2035,,,,,,35 Ayau,,
92.12.09.2036,,,,,,36 Andang,,
,,,,,,Mokwam,,"UU. No. 24/2012 tidak mangokomodir 13 desa/kampung di Distrik
Minyambaouw Kab. Peg. Arfak sehingga 13 desa/kampung tetap
berada dalam wil kab. Manokwari"
,,,,,,Amber,,"UU. No. 24/2012 tidak mangokomodir 13 desa/kampung di Distrik
Minyambaouw Kab. Peg. Arfak sehingga 13 desa/kampung tetap
berada dalam wil kab. Manokwari"
92.12.09.2039,,,,,,37 Miconti,,
,,,,,,Dueibei,,"UU. No. 24/2012 tidak mangokomodir 13 desa/kampung di Distrik
Minyambaouw Kab. Peg. Arfak sehingga 13 desa/kampung tetap
berada dalam wil kab. Manokwari"
,,,,,,,,
