K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12,SUMATERA UTARA,,,,,,,
12.18,KAB. SERDANG BEDAGAI,,,17,6,237,"1.949,180","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
12.18.01,,,,1Pantai Cermin,-,12,,
12.18.01.2001,,,,,,1 Pantai Cermin Kanan,,
12.18.01.2002,,,,,,2 Pantai Cermin Kiri,,
12.18.01.2003,,,,,,3 Kota Pari,,
12.18.01.2004,,,,,,4 Celawan,,
12.18.01.2005,,,,,,5 Ujung Rambung,,
12.18.01.2006,,,,,,6 Kuala Lama,,
12.18.01.2007,,,,,,7 Besar II Terjun,,
12.18.01.2008,,,,,,8 Sementara,,
12.18.01.2009,,,,,,9 Ara Payung,,
12.18.01.2010,,,,,,10 Pematang Kasih,,
12.18.01.2011,,,,,,11 Lubuk Saban,,
12.18.01.2012,,,,,,12 Naga Kisar,,
12.18.02,,,,2Perbaungan,4,24,,
12.18.02.2001,,,,,,1 Adolina,,
,,,,,,Bengabing,,"Menjadi Wil. Kec. Pegajahan, Perda No. 10/2006"
12.18.02.2003,,,,,,2 Bengkel,,
,,,,,,Bingkat,,"Menjadi Wil. Kec. Pegajahan, Perda No. 10/2006"
12.18.02.2005,,,,,,3 Cinta Air,,
12.18.02.2006,,,,,,4 Citaman Jernih,,"Perbaikan nama sesuai Surat Bupati No. 18.1/100/4382/2017 tgl 17 Okt
2017 hal Penyesuaian Kode dan Data Wil Desa/Kelurahan"
12.18.02.2007,,,,,,5 Deli Muda Hulu,,
12.18.02.2008,,,,,,6 Deli Muda Hilir,,
12.18.02.2009,,,,,,7 Jambur Pulau,,
,,,,,,Jati Mulyo,,"Menjadi Wil. Kec. Pegajahan, Perda No. 10/2006"
,,,,,,Karang Anyar,,"Menjadi Wil. Kec. Pegajahan, Perda No. 10/2006"
12.18.02.2012,,,,,,8 Kesatuan,,
12.18.02.2013,,,,,,9 Kota Galuh,,
,,,,,,Listari Dadi,,"Menjadi Wil. Kec. Pegajahan, Perda No. 10/2006"
12.18.02.2015,,,,,,10 Lidah Tanah,,
12.18.02.2016,,,,,,11 Lubuk Bayas,,
12.18.02.2017,,,,,,12 Lubuk Cemara,,
12.18.02.2018,,,,,,13 Lubuk Dendang,,
12.18.02.2019,,,,,,14 Lubuk Rotan,,
12.18.02.2020,,,,,,15 Melati II,,
,,,,,,,,
