Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.01.40022,Pulau Batutunggal,,"01°10'30.24"" U 104°29'09.92"" T",TBP
21.01.40023,Pulau Bayan,,"00°58'18.99"" U 104°48'49.00"" T",TBP
21.01.40024,Pulau Bedua,,"00°56'35.15"" U 107°30'06.81"" T",TBP
21.01.40025,Pulau Belading,,"00°47'57.00"" U 104°29'03.00"" T",TBP
21.01.40026,Pulau Benua,,"00°56'53.99"" U 107°27'07.99"" T",TBP
21.01.40027,Pulau Berakit,,"01°14'09.65"" U 104°34'18.60"" T",PPKT
21.01.40028,Pulau Beralasbakau,,"01°03'59.69"" U 104°40'28.05"" T",TBP
21.01.40029,Pulau Beralaspasir,,"01°03'01.72"" U 104°40'33.42"" T",TBP
21.01.40030,Pulau Beruan,,"00°47'17.99"" U 104°48'46.00"" T",TBP
21.01.40031,Pulau Betunda,,"00°59'35.99"" U 107°31'31.00"" T",TBP
21.01.40032,Pulau Betung,,"00°56'47.00"" U 107°31'13.00"" T",TBP
21.01.40033,Pulau Bintan,,"01°04'59.99"" U 104°29'26.99"" T",BP (PPKT)
21.01.40034,Pulau Buau,,"01°02'44.97"" U 104°13'12.76"" T",TBP
21.01.40035,Pulau Bulan,,"00°50'51.00"" U 104°37'17.00"" T",TBP
21.01.40036,Pulau Bulat,,"00°48'15.00"" U 104°36'32.00"" T",TBP
21.01.40037,Pulau Bungin,,"01°01'27.99"" U 107°30'38.99"" T",TBP
21.01.40038,Pulau Bunut,,"00°47'39.00"" U 104°34'45.99"" T",TBP
21.01.40039,Pulau Burung,,"00°57'56.00"" U 107°29'38.00"" T",TBP
21.01.40040,Pulau Burus,,"00°47'53.00"" U 104°44'37.00"" T",BP
21.01.40041,Pulau Buton,,"00°52'45.99"" U 104°38'08.00"" T",BP
21.01.40042,Pulau Cempedak,,"00°50'41.60"" U 104°42'13.92"" T",TBP
21.01.40043,Pulau Ceperak,,"01°07'58.23"" U 104°16'45.12"" T",TBP
21.01.40044,Pulau Cicin,,"00°50'51.00"" U 104°37'49.00"" T",TBP
21.01.40045,Pulau Dendang,,"00°51'07.99"" U 104°37'09.99"" T",TBP
21.01.40046,Pulau Dendun,,"00°47'43.00"" U 104°30'18.00"" T",BP
21.01.40047,Pulau Dundum,,"01°11'23.32"" U 106°53'31.16"" T",TBP
21.01.40048,Pulau Empat,,"01°01'46.99"" U 104°19'41.00"" T",
21.01.40049,Pulau Empat Hulu,,"01°02'03.50"" U 104°19'29.89"" T",
21.01.40050,Pulau Empat Tengah,,"01°01'57.50"" U 104°19'40.10"" T",
21.01.40051,Pulau Gabi,,"00°48'13.00"" U 104°38'29.00"" T",TBP
21.01.40052,Pulau Gamai,,"00°49'12.00"" U 104°39'56.00"" T",TBP
21.01.40053,Pulau Gego,,"00°57'42.61"" U 104°50'58.84"" T",TBP
21.01.40054,Pulau Gego Besar,,"00°52'31.26"" U 104°42'33.62"" T",TBP
21.01.40055,Pulau Gego Kecil,,"00°52'17.81"" U 104°42'23.73"" T",TBP
21.01.40056,Pulau Genting,,"01°01'54.99"" U 107°22'50.00"" T",TBP
21.01.40057,Pulau Gimal,,"01°11'35.30"" U 104°20'18.80"" T",
21.01.40058,Pulau Gin Besar,,"00°46'32.99"" U 104°43'12.00"" T",BP
21.01.40059,Pulau Gin Kecil,,"00°45'01.00"" U 104°42'07.99"" T",BP
21.01.40060,Pulau Hangtuah,,"00°48'19.00"" U 104°31'41.99"" T",TBP
21.01.40061,Pulau Ibul,,"00°59'07.61"" U 107°24'31.50"" T",TBP
