Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
52.06.40006,Nisa Laaji,,"08°34'47.15"" S 119°01'49.73"" T",TBP
52.06.40007,Nisa Langgudu,,"08°49'08.89"" S 118°57'44.68"" T",TBP
52.06.40008,Nisa Lereh,,"08°51'07.99"" S 118°34'18.68"" T",TBP
52.06.40009,Nisa Malai Na'E,,"08°45'43.21"" S 118°49'10.64"" T",TBP
52.06.40010,Nisa Malai To'I,,"08°45'41.66"" S 118°49'03.47"" T",TBP
52.06.40011,Nisa Mbee,,"08°34'34.03"" S 119°11'36.12"" T",TBP
52.06.40012,Nisa Mboko,,"08°21'29.75"" S 118°17'04.99"" T",TBP
52.06.40013,Nisa Mboko,,"08°35'40.92"" S 119°07'47.20"" T",TBP
52.06.40014,Nisa Mbolo,,"08°34'42.62"" S 119°02'03.99"" T",TBP
52.06.40015,Nisa Na'E,,"08°34'00.00"" S 119°02'57.50"" T",BP
52.06.40016,Nisa Naga Sumi,,"08°36'42.39"" S 119°02'18.20"" T",BP
52.06.40017,Nisa Nangambai,,"08°44'29.94"" S 118°41'53.39"" T",TBP
52.06.40018,Nisa Ntodo Na'El,,"08°32'54.37"" S 119°10'41.12"" T",TBP
52.06.40019,Nisa Ntodo To'Il,,"08°32'53.22"" S 119°10'28.21"" T",TBP
52.06.40020,Nisa Ntosa,,"08°34'09.00"" S 119°01'42.66"" T",TBP
52.06.40021,Nisa Oipa'I,,"08°33'44.84"" S 119°10'39.07"" T",TBP
52.06.40022,Nisa Paga,,"08°34'22.48"" S 119°02'25.21"" T",TBP
52.06.40023,Nisa Parabo,,"08°27'26.95"" S 119°17'45.07"" T",TBP
52.06.40024,Nisa Pela,,"08°32'16.68"" S 119°13'52.70"" T",TBP
52.06.40025,Nisa Penihi,,"08°34'07.00"" S 119°02'27.40"" T",TBP
52.06.40026,Nisa Puahalima,,"08°35'36.52"" S 119°02'26.66"" T",BP
52.06.40027,Nisa Sami',,"08°44'35.99"" S 118°41'26.99"" T",TBP
52.06.40028,Nisa Satoe Na'El,,"08°32'48.05"" S 119°11'03.76"" T",TBP
52.06.40029,Nisa Satoe To'I,,"08°32'55.75"" S 119°11'03.53"" T",TBP
52.06.40030,Nisa Serise,,"08°26'02.00"" S 119°19'47.45"" T",TBP
52.06.40031,Nisa Sido,,"08°50'01.51"" S 118°56'44.22"" T",TBP
52.06.40032,Nisa Sobu Na'E,,"08°32'54.26"" S 119°15'58.54"" T",TBP
52.06.40033,Nisa Sobu Sape,,"08°40'18.80"" S 119°15'00.00"" T",TBP
52.06.40034,Nisa Sobu To'I,,"08°32'50.44"" S 119°15'50.37"" T",TBP
52.06.40035,Nisa Tando Nguwu Na'E,,"08°39'06.89"" S 119°13'36.11"" T",BP
52.06.40036,Nisa Tando Nguwu To'It,,"08°39'16.82"" S 119°13'03.90"" T",BP
52.06.40037,Nisa Tanggaombo,,"08°44'25.26"" S 118°41'32.91"" T",TBP
52.06.40038,Nisa Taroa,,"08°37'27.21"" S 119°11'11.34"" T",TBP
52.06.40039,Nisa Torowamba,,"08°30'37.45"" S 119°03'14.35"" T",TBP
52.06.40040,Nisa Uwi,,"08°41'44.03"" S 119°11'58.38"" T",TBP
52.06.40041,Nisa Wadu,,"08°35'56.24"" S 119°02'31.02"" T",TBP
52.06.40042,Nisa Wadumbolo,,"08°42'29.99"" S 119°11'42.71"" T",TBP
52.06.40043,Nisa Wadumbolo,,"08°53'02.00"" S 118°30'09.00"" T",TBP
52.06.40044,Nisa Wane,,"08°44'43.01"" S 118°41'41.72"" T",BP
52.06.40045,Nisa Wontu,,"08°38'05.90"" S 119°11'12.92"" T",TBP
