K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63.05.05.2008,,,,,,8 Baringin B,,
63.05.05.2009,,,,,,9 Marampiau Hilir,,
63.05.05.2010,,,,,,10 Sungai Rutas Hulu,,
63.05.05.2011,,,,,,11 Baulin,,
63.05.05.2012,,,,,,12 Pabaungan Pantai,,
63.05.06,,,,6Candi Laras Utara,-,13,,
63.05.06.2001,,,,,,1 Keladan,,
63.05.06.2002,,,,,,2 Sungai Salai,,"Perbaikan nama desa semula Sungai Selai menjadi Sungai Salai,
sesuai:
Surat Pernyataan Bup. Tapin No. 100/1387/Bagpem/2022;
Kep. Gub. Kepala Daerah Tingkat I Kalsel No. 140 Tahun 1980; dan
Surat Sekda Kab. Tapin No. 100/1386/Bagpem/2022 tgl 5 September
2022."
63.05.06.2003,,,,,,3 Pariok,,
63.05.06.2004,,,,,,4 Margasari Hilir,,
63.05.06.2005,,,,,,5 Batalas,,
63.05.06.2006,,,,,,6 Rawana,,
63.05.06.2007,,,,,,7 Buas-Buas,,"Perbaikan nama desa semula Buas-buas menjadi Buas-Buas, sesuai:
Surat Pernyataan Bup. Tapin No. 100/1387/Bagpem/2022;
Kep. Gub. Kepala Daerah Tingkat I Kalsel No. 140 Tahun 1980; dan
Surat Sekda Kab. Tapin No. 100/1386/Bagpem/2022 tgl 5 September
2022."
63.05.06.2008,,,,,,8 Teluk Haur,,
63.05.06.2009,,,,,,9 Sungai Puting,,
63.05.06.2010,,,,,,10 Sawaja,,
63.05.06.2011,,,,,,11 Sungai Salai Hilir,,"Perbaikan nama desa semula Sungai Selai Hilir menjadi Sungai Salai
Hilir, sesuai:
Surat Pernyataan Bup. Tapin No. 100/1387/Bagpem/2022;
Kep. Bup. Tapin No. 188.45/144/KUM/2021; dan
Surat Sekda Kab. Tapin No. 100/1386/Bagpem/2022 tgl 5 September
2022."
63.05.06.2012,,,,,,12 Buas-Buas Hilir,,"Perbaikan nama desa semula Buas-buas Hilir menjadi Buas-Buas Hilir,
sesuai:
Surat Pernyataan Bup. Tapin No. 100/1387/Bagpem/2022;
Kep. Bup. Tapin No. 188.45/183/KUM/2022; dan
Surat Sekda Kab. Tapin No. 100/1386/Bagpem/2022 tgl 5 September
2022."
63.05.06.2013,,,,,,13 Rawana Hulu,,
63.05.07,,,,7Bakarangan,-,12,,
63.05.07.2001,,,,,,1 Parigi Kecil,,
63.05.07.2002,,,,,,2 Bakarangan,,
63.05.07.2003,,,,,,3 Parigi,,
63.05.07.2004,,,,,,4 Paul,,
63.05.07.2005,,,,,,5 Gadung,,
,,,,,,,,
