K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Tenembak Lang-Lang,,"Menjadi wil. Kec. Deleng Pokhkisen, Qanun No. 19/2006"
,,,,,,Penampaan,,"Menjadi wil. Kec. Deleng Pokhkisen, Qanun No. 19/2006"
,,,,,,"Bunga Melur
Gabungan",,
,,,,,,Terutung Mbelang,,"Menjadi wil. Kec. Deleng Pokhkisen, Qanun No. 19/2006"
11.02.08.2011,,,,,,7 Lawe Kolok,,
11.02.08.2012,,,,,,8 Lawe Rutung,,
11.02.08.2013,,,,,,9 Kampung Nangka,,
11.02.08.2014,,,,,,10 Tenembak Juhar,,
11.02.08.2015,,,,,,11 Simpang Empat,,
11.02.08.2016,,,,,,12 Kuta Buluh Botong,,
11.02.08.2017,,,,,,13 Katambaru Becawan,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.02.08.2018,,,,,,14 Lawe Kinge,,"Perbaikan nama Surat Pem Aceh No.146.1/10560 tgl 13 Juni 2016,
Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.02.08.2019,,,,,,"15 Kandang Mbelang
Mandiri",,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.02.08.2020,,,,,,16 Mbacang Racun,,
11.02.08.2021,,,,,,17 Telaga Mekar,,
,,,,,,Tualang Lama,,"Menjadi wil. Kec. Deleng Pokhkisen, Qanun No. 19/2006"
11.02.08.2023,,,,,,18 Pulonas Baru,,
,,,,,,Lawe Pangkat,,"Menjadi wil. Kec. Deleng Pokhkisen, Qanun No. 19/2006"
11.02.08.2025,,,,,,19 Kuta Genting,,Qanun No. 29/2006
11.02.08.2026,,,,,,20 Pangguh,,"Perbaikan nama semula Lawe Sagu Baru menjadi Pangguh sesuai
Surat Ditjen Bina Pemdes No. 140/5531/BPD, tanggal 19
November tahun 2021 Hal Usulan Klarifikasi Kode dan Nama
Kute/Desa dan Surat Sekda Pemerintah Aceh No. 140/19322, tanggal
8 November 2021Hal Usulan Klarifikasi Kode dan Nama Kute/Desa"
11.02.08.2027,,,,,,21 Lawe Sagu,,Qanun No. 29/2006
11.02.08.2028,,,,,,22 Pekhapet Timur,,"Qanun No. 29/2006, Perbaikan nama sesuai Validasi Data Nama dan
Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes
No. 146/3672/BPD tgl 21 Juni 2017"
11.02.08.2029,,,,,,23 Bahagia,,Qanun No. 29/2006
11.02.08.2030,,,,,,24 Kute Galuh Asli,,"Qanun No. 29/2006, Perbaikan nama sesuai Validasi Data Nama dan
Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes
No. 146/3672/BPD tgl 21 Juni 2017"
11.02.09,,,,9Bukit Tusam,-,23,,
11.02.09.2001,,,,,,1 Kute Lengat Pangan,,
11.02.09.2002,,,,,,2 Kute Lengat Selian,,
11.02.09.2003,,,,,,3 Tualang Baru,,
11.02.09.2004,,,,,,4 Alur Buluh,,
,,,,,,,,
