K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
95.03.39.2006,,,,,,6 Kap-kap,,
95.03.39.2007,,,,,,7 Yalar,,
95.03.39.2008,,,,,,8 Bebekle,,
95.03.39.2009,,,,,,9 Lukun,,
95.03.40,,,,40Bomela,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.03.40.2001,,,,,,1 Bomela,,
95.03.40.2002,,,,,,2 Yalmabi,,
95.03.40.2003,,,,,,3 Kitikni,,
95.03.40.2004,,,,,,4 Sombat,,
95.03.40.2005,,,,,,5 Kubialat,,
95.03.40.2006,,,,,,6 Palamdua,,
95.03.41,,,,41Suntamon,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.03.41.2001,,,,,,1 Suntamon,,
95.03.41.2002,,,,,,2 Tapasik,,
95.03.41.2003,,,,,,3 Bulbul,,
95.03.41.2004,,,,,,4 Dirik,,
95.03.41.2005,,,,,,5 Yup,,
95.03.41.2006,,,,,,6 Bongkok,,
95.03.41.2007,,,,,,7 Masumkon,,
95.03.41.2008,,,,,,8 Binalkon,,
95.03.42,,,,42Seradala,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan.
Perbaikan nama kecamatan semula Seredela menjadi Seradala,
sesuai:
Perda Kab. Yahukimo No.5/2006; dan
BA No.32/TopoII/IX/2022 Tanggal 8 September 2022."
95.03.42.2001,,,,,,1 Seradala,,"Perbaikan nama desa/kampung semula Seredala menjadi Seradala,
sesuai:
Perda Kab. Yahukimo No.5/2006; dan
BA No.32/TopoII/IX/2022 Tanggal 8 September 2022."
95.03.42.2002,,,,,,2 Moruf,,
95.03.42.2003,,,,,,3 Koper,,
95.03.42.2004,,,,,,4 Teret,,
95.03.42.2005,,,,,,5 Tokuni,,
95.03.42.2006,,,,,,6 Burupmakot,,
95.03.42.2007,,,,,,7 Yasip,,
95.03.42.2008,,,,,,8 Masomduba,,"Perbaikan nama desa/kampung semula Mosomduba menjadi
Masomduba, sesuai:
Perda Kab. Yahukimo No.5/2006; dan
BA No.32/TopoII/IX/2022 Tanggal 8 September 2022."
95.03.42.2009,,,,,,9 Samboga,,
,,,,,,,,
