K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
75,GORONTALO,,,,,,,
75.05,KAB. GORONTALO UTARA,,,11,0,123,"1.703,628","UU No. 11/2007
Luas Wilayah Indikatif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
75.05.01,,,,1Atinggola,-,14,,Semula wil. Kab. Gorontalo
,,,,,,Molonggota,,Menjadi wil. Kec. Gentuma Raya Perda No. 23/2008
,,,,,,Gentuma,,Menjadi wil. Kec. Gentuma Raya Perda No. 23/2008
75.05.01.2003,,,,,,1 Imana,,
75.05.01.2004,,,,,,2 Bintana,,
75.05.01.2005,,,,,,3 Buata,,
75.05.01.2006,,,,,,4 Pinontoyonga,,
75.05.01.2007,,,,,,5 Monggupo,,
75.05.01.2008,,,,,,6 Kotajin,,
,,,,,,Ipilo,,Menjadi wil. Kec. Gentuma Raya Perda No. 23/2008
,,,,,,Dumolodo,,Menjadi wil. Kec. Gentuma Raya Perda No. 23/2008
75.05.01.2011,,,,,,7 Ilomata,,
,,,,,,Langke,,Menjadi wil. Kec. Gentuma Raya Perda No. 23/2008
75.05.01.2013,,,,,,8 Iloheluma,,Pemekaran Desa Ilomata No. Perda 7/2010
75.05.01.2014,,,,,,9 Wapalo,,Pemekaran Desa Imana Perda No. 8/2010
75.05.01.2015,,,,,,10 Posono,,Pemekaran Desa Buana Perda No. 9/2010
75.05.01.2016,,,,,,11 Sigaso,,Pemekaran Desa Bintana Perda No. 10/2010
75.05.01.2017,,,,,,12 Tombulilato,,Pemekaran Desa Buata Perda No. 11/2010
75.05.01.2018,,,,,,13 Kotajin Utara,,Pemekaran Desa Kotajin Perda No. 12/2010
75.05.01.2019,,,,,,14 Oluhuta,,Pemekaran Desa Kotajin Perda No. 13/2010
75.05.02,,,,2Kwandang,-,18,,Semula wil. Kab. Gorontalo
75.05.02.2001,,,,,,1 Pontolo,,
75.05.02.2002,,,,,,2 Molingkapoto,,"Koreksi nama, Srt Ditjen Bina PemDes"
75.05.02.2003,,,,,,3 Leboto,,
75.05.02.2004,,,,,,4 Posso,,
75.05.02.2005,,,,,,5 Titidu,,
75.05.02.2006,,,,,,6 Moluo,,
,,,,,,Dambalo,,"Menjadi wil Kec. Tomolito, Perda No. 14/2011"
,,,,,,Ponelo,,"Menjadi wil Kec. Ponelo Kepulauan, Perda No. 15/2011"
,,,,,,Molantadu,,"Menjadi wil Kec. Tomolito, Perda No. 14/2011"
75.05.02.2010,,,,,,7 Mootinelo,,
75.05.02.2011,,,,,,8 Bualemo,,
,,,,,,Tanjung Karang,,"Menjadi wil Kec. Tomolito, Perda No. 14/2011"
75.05.02.2013,,,,,,9 Bulalo,,
,,,,,,,,
