K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
15.07.09.2004,,,,,,3 Bukit Tempurung,,"Perda No.12/2004, Perbaikan nama sesuai Surat Pemkab No.
145/4.15/Pemdes/2017 tgl 12 Mei 2017 hal Revisi Nama Desa sesuai
Kepmendagri No.140-9756 Thn 2016 dan Rekomedasi Ditjen Bina
Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
15.07.09.2005,,,,,,4 Sinar Wajo,,
15.07.09.2006,,,,,,5 Sungai Beras,,"Perda No.12/2004, Perbaikan nama sesuai Surat Pemkab No.
145/4.15/Pemdes/2017 tgl 12 Mei 2017 hal Revisi Nama Desa sesuai
Kepmendagri No.140-9756 Thn 2016 dan Rekomedasi Ditjen Bina
Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
15.07.09.2007,,,,,,6 Mencolok,,Perda No.14/2006
15.07.10,,,,10Geragai,1,8,,Perda No. 12 / 2004
15.07.10.2001,,,,,,1 Lagan Ulu,,Semula wil. Kec. Mendahara
15.07.10.2002,,,,,,2 Lagan Tengah,,Semula wil. Kec. Mendahara
15.07.10.2004,,,,,,3 Pandan Makmur,,Semula wil. Kec. Mendahara
15.07.10.2005,,,,,,4 Pandan Lagan,,Semula wil. Kec. Mendahara
15.07.10.2006,,,,,,5 Suka Maju,,Semula wil. kec. Mendahara
15.07.10.2007,,,,,,6 Kota Baru,,Semula wil. Kec. Mendahara
15.07.10.2008,,,,,,7 Rantau Karya,,Semula wil. Kec. Mendahara
15.07.10.2009,,,,,,8 Pandan Sejahtera,,Perda No. 12/2004
15.07.10.1010,,,,,1Pandan Jaya,,,"Pemekaran sebagian Desa Lagan Ulu, Perda No. 14/2006"
15.07.11,,,,11Berbak,1,5,,Perda No. 12 / 2004
15.07.11.1001,,,,,1Simpang,,,Semula wil. Kec. Rantau Rasau
15.07.11.2002,,,,,,1 Rantau Rasau,,"Semula wil. Kec. Rantau Rasau, Perbaikan nama sesuai Surat Pemkab
No. 145/4.15/Pemdes/2017 tgl 12 Mei 2017 hal Revisi Nama Desa
sesuai Kepmendagri No.140-9756 Thn 2016 dan Rekomedasi Ditjen
Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017.
Perubahan nama desa semula Rantau Rasau Desa menjadi Rantau
Rasau, sesuai:
Perda No. 12 Tahun 2004; dan
Surat Sekda Kab. Tanjung Jabung Timur No.
100/680/SETDA.PEM/2022 tgl 30 Agustus 2022."
15.07.11.2003,,,,,,2 Rantau Makmur,,Semula wil. Kec. Rantau Rasau
15.07.11.2004,,,,,,3 Sungai Rambut,,"Semula wil. Kec. Rantau Rasau, Perbaikan nama sesuai Surat Pemkab
No. 145/4.15/Pemdes/2017 tgl 12 Mei 2017 hal Revisi Nama Desa
sesuai Kepmendagri No.140-9756 Thn 2016 dan Rekomedasi Ditjen
Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
15.07.11.2005,,,,,,4 Rawasari,,"Semula wil. Kec. Rantau Rasau, Perbaikan nama sesuai Surat Pemkab
No. 145/4.15/Pemdes/2017 tgl 12 Mei 2017 hal Revisi Nama Desa
sesuai Kepmendagri No.140-9756 Thn 2016 dan Rekomedasi Ditjen
Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
15.07.11.2006,,,,,,5 Telaga Limo,,Perda No.12/2004
