K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Anyar,,
,,,,,,Sukadana,,
,,,,,,Akat-akar,,
,,,,,,Senaru,,
,,,,,,Mumbul Sari,,
,,,,,,Sambik Elen,,
,,,,,,Karang Bajo,,
52.01.07,,,,4Sekotong,-,9,,
52.01.07.2001,,,,,,1 Sekotong Tengah,,
52.01.07.2002,,,,,,2 Sekotong Barat,,
52.01.07.2003,,,,,,3 Pelangan,,
52.01.07.2004,,,,,,4 Buwun Mas,,
52.01.07.2005,,,,,,5 Kedaro,,
52.01.07.2006,,,,,,6 Batu Putih,,
52.01.07.2007,,,,,,7 Gili Gede Indah,,Pemekaran desa Perda No. 8/2011
52.01.07.2008,,,,,,8 Cendi Manik,,Pemekaran desa Perda No. 8/2011
52.01.07.2009,,,,,,9 Taman Baru,,"Penggabungan dari Dusun Gelumpang, Dusun Kelep Tengah, Dusun
Kelep Barat, Dusun Batu Putih, Dusun Orong Sandat, Dusun Timbal,
Dusun Taman Sejati, Dusun Repok Gapuk, Dusun Pemegatan Perda
No. 11/2012"
52.01.08,,,,5Labuapi,-,12,,
52.01.08.2001,,,,,,1 Bengkel,,
52.01.08.2002,,,,,,2 Merembu,,
52.01.08.2003,,,,,,3 Bagik Polak,,
52.01.08.2004,,,,,,4 Telagawaru,,
52.01.08.2005,,,,,,5 Perampuan,,
52.01.08.2006,,,,,,6 Bajur,,
52.01.08.2007,,,,,,7 Terong Tawah,,
52.01.08.2008,,,,,,8 Kuranji,,
52.01.08.2009,,,,,,9 Karang Bongkot,,
52.01.08.2010,,,,,,10 Labuapi,,
52.01.08.2011,,,,,,11 Bagik Polak Barat,,Pemekaran desa Perda No. 8/2011
52.01.08.2012,,,,,,12 Kuranji Dalang,,Pemekaran desa Perda No. 8/2011
52.01.09,,,,6Gunungsari,-,16,,
52.01.09.2001,,,,,,1 Gunungsari,,
52.01.09.2002,,,,,,2 Midang,,
52.01.09.2003,,,,,,3 Sesela,,"Perbaikan nama desa semula Sesele menjadi Sesela, sesuai:
SK. Gubernur NTB No. 156 /Pem.7/2/226, PP Nomor 33 Tahun 1983;
Peraturan Bupati Lombok Barat Nomor 65 Tahun 2021; dan
Surat Gubernur Provinsi Nusa Tenggara Barat
No.120/390/Pem&Otda/2022 Tanggal 31 Agustus 2022."
,,,,,,,,
