K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.09.04.2020,,,,,,12 Dusun Tuo,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,Lumbok,,"Menjadi wil Kec. Kuantan Hilir Seberang, Perda No. 24/2012"
,,,,,,Danau,,"Menjadi wil Kec. Kuantan Hilir Seberang, Perda No. 24/2012"
,,,,,,Pengalihan,,"Menjadi wil Kec. Kuantan Hilir Seberang, Perda No. 24/2012"
,,,,,,Tanjungpisang,,"Menjadi wil Kec. Kuantan Hilir Seberang, Perda No. 24/2012"
,,,,,,Koto Rajo,,"Menjadi wil Kec. Kuantan Hilir Seberang, Perda No. 24/2012"
,,,,,,Teratak Jering,,"Menjadi wil Kec. Kuantan Hilir Seberang, Perda No. 24/2012"
,,,,,,Kasang Limau Sundai,,"Menjadi wil Kec. Kuantan Hilir Seberang, Perda No. 24/2012"
14.09.04.2028,,,,,,13 Gunungmelintang,,
,,,,,,Rawang Oguang,,"Menjadi wil Kec. Kuantan Hilir Seberang, Perda No. 24/2012"
14.09.04.2030,,,,,,14 Simpang Pulauberalo,,"Pemekaran sebagian Ds.Pulauberalo, Perda No.23/2012, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.09.05,,,,5Cerenti,2,11,,
14.09.05.1001,,,,,1Pasar Cerenti,,,
14.09.05.1002,,,,,2Koto Peraku,,,
14.09.05.2003,,,,,,1 Kompe Berangin,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.05.2004,,,,,,2 Sikakak,,
14.09.05.2005,,,,,,3 Kampung Baru,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.05.2006,,,,,,4 Pulaujambu,,
14.09.05.2007,,,,,,5 Koto Cerenti,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.05.2008,,,,,,6 Pulaubayur,,
14.09.05.2009,,,,,,7 Pulau Panjang Cerenti,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.05.2010,,,,,,8 Pesikaian,,
14.09.05.2011,,,,,,9 Telukpauh,,
14.09.05.2012,,,,,,10 Tanjungmedan,,
,,,,,,,,
