K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
71.04.16.2005,,,,,,5 Bowombaru Tengah,,Semula wil. Kec. Melonguane
71.04.16.2006,,,,,,6 Bowombaru Utara,,Semula wil. Kec. Melonguane
71.04.17,,,,17Moronge,-,6,,Perda No. 1/2007
71.04.17.2001,,,,,,1 Moronge,,Semula wil. Kec. Lirung
71.04.17.2002,,,,,,2 Moronge I,,Semula wil. Kec. Lirung
71.04.17.2003,,,,,,3 Moronge II,,Semula wil. Kec. Lirung
71.04.17.2004,,,,,,4 Moronge Selatan,,Semula wil. Kec. Lirung
71.04.17.2005,,,,,,5 Moronge Selatan II,,Semula wil. Kec. Lirung
71.04.17.2006,,,,,,6 Moronge Selatan I,,Semula wil. Kec. Lirung
71.04.18,,,,18Beo Selatan,-,7,,Perda No. 5/2007
71.04.18.2001,,,,,,1 Pampalu,,Semula wil. Kec. Beo
71.04.18.2002,,,,,,2 Ruso,,Semula wil. Kec. Beo
71.04.18.2003,,,,,,3 Niampak,,Semula wil. Kec. Beo
71.04.18.2004,,,,,,4 Niampak Utara,,Semula wil. Kec. Beo
71.04.18.2005,,,,,,5 Tarohan,,Semula wil. Kec. Beo
71.04.18.2006,,,,,,6 Tarohan Selatan,,Semula wil. Kec. Beo
71.04.18.2007,,,,,,7 Matahit,,Semula wil. Kec. Beo
71.04.19,,,,19Essang Selatan,-,9,,Perda No. 5/2007
71.04.19.2001,,,,,,1 Sambuara Satu,,Semula wil. Kec. Essang
71.04.19.2002,,,,,,2 Sambuara,,Semula wil. Kec. Essang
71.04.19.2003,,,,,,3 Ensem,,Semula wil. Kec. Essang
71.04.19.2004,,,,,,4 Ensem Timur,,"Semula wil. Kec. Essang.
Perbaikan nama desa semula Ensem I menjadi Ensem Timur, sesuai:
Surat Bup Kep Talaud No. 146.4/506/DP3A-PMD Tanggal 29 Maret
2021;
Surat Sesditjen Bina Pemerintahan Desa No. 145/2430/BPD Tanggal 24
Mei 2021; dan
Perda Kab. Kepulauan Talaud No.20/2006."
71.04.19.2005,,,,,,5 Batumbalango,,Semula wil. Kec. Essang
71.04.19.2006,,,,,,6 Ambia,,Semula wil. Kec. Essang
71.04.19.2007,,,,,,7 Ambia Utara,,Semula wil. Kec. Essang
71.04.19.2008,,,,,,8 K u m a,,Semula wil. Kec. Essang
71.04.19.2009,,,,,,9 Kuma Selatan,,Semula wil. Kec. Essang
