K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.10.11.2016,,,,,,16 Surawangi,,
32.10.12,,,,12Dawuan,-,11,,
,,,,,,Jatisawit,,"Menjadi wil. Kec. Kasokandel, Perda No 6/2007"
,,,,,,Leuwikidang,,"Menjadi wil. Kec. Kasokandel, Perda No 6/2007"
,,,,,,Ranji Kulon,,"Menjadi wil. Kec. Kasokandel, Perda No 6/2007"
,,,,,,Ranji Wetan,,"Menjadi wil. Kec. Kasokandel, Perda No 6/2007"
,,,,,,Gunungsari,,"Menjadi wil. Kec. Kasokandel, Perda No 6/2007"
32.10.12.2006,,,,,,1 Gandu,,
32.10.12.2007,,,,,,2 Dawuan,,
32.10.12.2008,,,,,,3 Genteng,,
,,,,,,Kasokandel,,"Menjadi wil. Kec. Kasokandel, Perda No 6/2007"
32.10.12.2010,,,,,,4 Mandapa,,
32.10.12.2011,,,,,,5 Balida,,
32.10.12.2012,,,,,,6 Karanganyar,,
32.10.12.2013,,,,,,7 Salawana,,
,,,,,,Girimukti,,"Menjadi wil. Kec. Kasokandel, Perda No 6/2007"
32.10.12.2015,,,,,,8 Bojongcideres,,
,,,,,,Jatimulya,,"Menjadi wil. Kec. Kasokandel, Perda No 6/2007"
32.10.12.2017,,,,,,9 Sinarjati,,
32.10.12.2018,,,,,,10 Pasirmalati,,
,,,,,,Wanajaya,,"Menjadi wil. Kec. Kasokandel, Perda No 6/2007"
,,,,,,Gandasari,,"Menjadi wil. Kec. Kasokandel, Perda No 6/2007"
32.10.12.2021,,,,,,11 Baturuyuk,,
32.10.13,,,,13Kadipaten,-,7,,
32.10.13.2001,,,,,,1 Heuleut,,
32.10.13.2002,,,,,,2 Kadipaten,,
32.10.13.2003,,,,,,3 Babakananyar,,
32.10.13.2004,,,,,,4 Karangsambung,,
32.10.13.2005,,,,,,5 Liangjulang,,
32.10.13.2006,,,,,,6 Pagandon,,
32.10.13.2007,,,,,,7 Cipaku,,
32.10.14,,,,14Kertajati,-,14,,
32.10.14.2001,,,,,,1 Pakubeureum,,
32.10.14.2002,,,,,,2 Sukawana,,
32.10.14.2003,,,,,,3 Kertawinangun,,
32.10.14.2004,,,,,,4 Palasah,,
32.10.14.2005,,,,,,5 Babakan,,
32.10.14.2006,,,,,,6 Kertajati,,
32.10.14.2007,,,,,,7 Bantarjati,,
32.10.14.2008,,,,,,8 Pasiripis,,
