K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Mbuang-Mbuang,,
,,,,,,Timpaus,,
,,,,,,Kasuari,,
,,,,,,Sonit,,
,,,,,,Paisu Bebe,,
,,,,,,Mandel,,
,,,,,,Minanga,,
,,,,,,Bolokut,,
,,,,,,Keak,,
72.07.09,,,,6Bulagi Selatan,-,20,,
72.07.09.2001,,,,,,1 Bonepuso,,Semula wil. Kec. Bulagi
72.07.09.2002,,,,,,2 Palabatu II,,Semula wil. Kec. Bulagi
72.07.09.2003,,,,,,3 Tatarandang,,Semula wil. Kec. Bulagi
72.07.09.2004,,,,,,4 Pandaluk,,Semula wil. Kec. Bulagi
72.07.09.2005,,,,,,5 Osan,,Semula wil. Kec. Bulagi
72.07.09.2006,,,,,,6 Balalon,,Semula wil. Kec. Bulagi
72.07.09.2007,,,,,,7 Sabelak,,Semula wil. Kec. Bulagi
72.07.09.2008,,,,,,8 Suit,,Semula wil. Kec. Bulagi
72.07.09.2009,,,,,,9 Lolantang,,Semula wil. Kec. Bulagi
72.07.09.2010,,,,,,10 Toi-Toi,,Semula wil. Kec. Bulagi
72.07.09.2011,,,,,,11 Palabatu I,,Semula wil. Kec. Bulagi
72.07.09.2012,,,,,,12 Mangais,,Semula wil. Kec. Bulagi
72.07.09.2013,,,,,,13 Unu,,Semula wil. Kec. Bulagi
72.07.09.2014,,,,,,14 Lemelu,,Semula wil. Kec. Bulagi
72.07.09.2015,,,,,,15 Babang,,Pemekaran Desa Pandalak Perda No. 4/2007
72.07.09.2016,,,,,,16 Momotan,,Pemekaran Desa Osan Perda No. 4/2007
72.07.09.2017,,,,,,17 Boluni,,Pemekaran Desa Unu Perda No. 5/2010
72.07.09.2018,,,,,,18 Labotankandi,,Pemekaran Desa Osan Perda No. 5/2010
72.07.09.2019,,,,,,19 Alasan Nggolobuton,,Pemekaran Desa Sabelak Perda No. 5/2010
72.07.09.2020,,,,,,20 Pipilogot Paipaisu,,Pemekaran Desa Momotan Perda No. 5/2010
,,,,Banggai Utara,,,,Menjadi wil. Kab. Banggai Laut UU. No. 5/2013
,,,,,,Kendek,,
,,,,,,Lokotoy,,
,,,,,,Popisi,,
,,,,,,Paisumosoni,,
,,,,,,Tolise Tubono,,
,,,,,,Bone Baru,,
72.07.11,,,,7Tinangkung Selatan,-,9,,Perda No. 4/2006
72.07.11.2001,,,,,,1 Tobing,,Semula wil. Kec. Tinangkung
72.07.11.2002,,,,,,2 Paisumusoni,,Semula wil. Kec. Tinangkung
