Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
71.09.40019,Pulau Batusinggelohi,,"02°04'23.29"" U 125°20'30.71"" T",TBP
71.09.40020,Pulau Batusohong,,"02°39'48.45"" U 125°28'31.68"" T",TBP
71.09.40021,Pulau Batutonggeng Kanuku,,"02°41'05.73"" U 125°23'47.12"" T",TBP
71.09.40022,Pulau Batutulang,,"02°38'55.32"" U 125°29'25.43"" T",TBP
71.09.40023,Pulau Batuwola,,"02°04'18.55"" U 125°20'33.76"" T",TBP
71.09.40024,Pulau Biaro,,"02°06'13.97"" U 125°22'24.37"" T",TBP
71.09.40025,Pulau Gunatin,,"02°40'56.80"" U 125°27'19.61"" T",BP
71.09.40026,Pulau Kalioho,,"02°06'50.29"" U 125°24'38.14"" T",TBP
71.09.40027,Pulau Kapuliha,,"02°39'56.76"" U 125°28'28.37"" T",TBP
71.09.40028,Pulau Lamontang,,"02°04'59.65"" U 125°20'05.52"" T",TBP
71.09.40029,Pulau Laweang,,"02°38'43.91"" U 125°28'33.10"" T",TBP
71.09.40030,Pulau Mahoro,,"02°39'09.89"" U 125°29'06.74"" T",TBP
71.09.40031,Pulau Makalehi,,"02°44'07.66"" U 125°10'10.92"" T",BP (PPKT)
71.09.40032,Pulau Manumpitaeng,,"02°39'38.71"" U 125°28'26.74"" T",BP
71.09.40033,Pulau Nusa Darua Mundung Sawunahi,,"02° 06'16.53"" U 125° 21'41.13"" T",
71.09.40034,Pulau Nusa Darua Mundung Timuhi,,"02° 06'18.36"" U 125° 21'41.58"" T",
71.09.40035,Pulau Nusadarua,,"02°04'51.58"" U 125°21'50.15"" T",TBP
71.09.40036,Pulau Nusadarua Mundung Sawunahi,,"02°04'48.81"" U 125°21'52.36"" T",TBP
71.09.40037,Pulau Nusadarua Mundung Timuhi,,"02°04'48.34"" U 125°21'52.94"" T",TBP
71.09.40038,Pulau Nusadarua Raki,,"02°07'19.98"" U 125°22'30.06"" T",TBP
71.09.40039,Pulau Nusadarua Wahe,,"02°07'21.48"" U 125°22'28.51"" T",TBP
71.09.40040,Pulau Pahepa,,"02°39'22.62"" U 125°27'43.43"" T",BP
71.09.40041,Pulau Pasige,,"02°21'21.01"" U 125°18'01.05"" T",TBP
71.09.40042,Pulau Ruang,,"02°18'27.03"" U 125°21'57.26"" T",BP
71.09.40043,Pulau Salangka,,"02°07'34.41"" U 125°22'06.80"" T",TBP
71.09.40044,Pulau Seha Kodio,,"02°07'16.07"" U 125°20'55.96"" T",TBP
71.09.40045,Pulau Seha Kolabo,,"02°06'55.78"" U 125°21'00.78"" T",TBP
71.09.40046,Pulau Siau,,"02°43'47.09"" U 125°22'58.37"" T",BP
71.09.40047,Pulau Singkaha,,"02°05'55.01"" U 125°20'25.75"" T",TBP
71.09.40048,Pulau Tagulandang,,"02°20'44.94"" U 125°25'08.21"" T",BP
71.09.40049,Pulau Tahanusang Kambing,,"02°07'27.59"" U 125°22'00.40"" T",TBP
71.09.40050,Pulau Tandukuhang,,"02°05'17.55"" U 125°19'56.27"" T",TBP
71.09.40051,Pulau Tonggengnapoto,,"02°19'44.44"" U 125°27'09.42"" T",TBP
71.09.40052,Pulau Tumbonang Kodio,,"02°06'12.15"" U 125°20'32.88"" T",TBP
71.09.40053,Pulau Tumbonang Kolabo,,"02°06'10.45"" U 125°20'41.50"" T",TBP
71.09.40054,Pulau Tumbonang Sawenahe,,"02° 06'20.93"" U 125° 20'37.12"" T",
71.09.40055,Pulau Tumbonang Timuhe,,"02° 06'19.07"" U 125° 20'37.58"" T",
71.10,KAB. BOLAANG MONGONDOW TIMUR,9,,
71.10.40001,Pulau Ibantong,,"00°42'41.59"" U 124°37'59.99"" T",TBP
71.10.40002,Pulau Kumeke,,"00°48'28.00"" U 124°40'25.00"" T",TBP
