K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.17.06.2019,,,,,,17 Bener Ayu,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.06.2020,,,,,,18 Bener Mulie,,
11.17.06.2021,,,,,,19 Blang Kucak,,
11.17.06.2022,,,,,,20 Wonosobo,,
11.17.06.2023,,,,,,21 Lut Kucak,,
11.17.06.2024,,,,,,22 Kebun Baru,,
11.17.06.2025,,,,,,23 Simpang Antara,,
11.17.06.2026,,,,,,24 Jamur Ujung,,
11.17.06.2027,,,,,,25 Suka Makmur Timur,,
11.17.06.2028,,,,,,26 Burni Telong,,"Semula wil Kec.Bukit sesuai Perda 16/2006, Surat Gub Aceh
No.140/33821 tgl 27 okt 2017 hal rekomendasi usulan pemutakhiran
kode data wilayah Kab. Bener Meriah dan Surat BPD
No.188.32/6623/BPD tgl 31 Okt 2017 hal penyampaian susulan
perbaikan"
11.17.07,,,,7Timang gajah,-,30,,
11.17.07.2001,,,,,,1 Bandar Lampahan,,
11.17.07.2002,,,,,,2 Blang Rongka,,
11.17.07.2003,,,,,,3 Cekal Baru,,
11.17.07.2004,,,,,,4 Gegur Sepakat,,
11.17.07.2005,,,,,,5 Karang Jadi,,
11.17.07.2006,,,,,,6 Lampahan,,
,,,,,,Meriah Jaya,,Menjadi wil Kec. Gajah Putih Perda No. 5/2007
,,,,,,Pantan Lues,,Menjadi wil Kec. Gajah Putih Perda No. 5/2007
,,,,,,Reronga,,Menjadi wil Kec. Gajah Putih Perda No. 5/2007
11.17.07.2010,,,,,,7 Setie,,
11.17.07.2011,,,,,,8 Simpang Layang,,
11.17.07.2012,,,,,,9 Suka Damai,,
,,,,,,Timang Gajah,,Menjadi wil Kec. Gajah Putih Perda No. 5/2007
11.17.07.2014,,,,,,10 Tunyang,,
,,,,,,Umah Besi,,Menjadi wil Kec. Gajah Putih Perda No. 5/2007
11.17.07.2016,,,,,,11 Datu Beru,,"Perbaikan nama sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.17.07.2017,,,,,,12 Kenine,,
11.17.07.2018,,,,,,13 Rembune,,
11.17.07.2019,,,,,,14 Damaran Baru,,
11.17.07.2020,,,,,,15 Fajar Harapan,,
11.17.07.2021,,,,,,16 Mude Benara,,
11.17.07.2022,,,,,,17 Kampung Baru 76,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.07.2023,,,,,,18 Pantan Pediangan,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
,,,,,,,,
