K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.24.10.2016,,,,,,15 Afia,,
12.24.10.2017,,,,,,16 Moawo,,
12.24.10.2018,,,,,,17 Lasara,,
12.24.10.2019,,,,,,18 Sihene'asi,,
12.24.10.2020,,,,,,19 Fadoro Hilimbowo,,
12.24.10.2021,,,,,,20 Fadoro Hilihambawa,,
12.24.11,,,,11Lahewa Timur,-,7,,Semula wil. Kab. Nias
12.24.11.2001,,,,,,1 Laowowaga,,
12.24.11.2002,,,,,,2 Lukhu Lase,,
12.24.11.2003,,,,,,3 Tetehosi Sorowi,,
12.24.11.2004,,,,,,4 Tefa'o,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.24.11.2005,,,,,,5 Tugala Lauru,,
12.24.11.2006,,,,,,6 Muzoi,,
12.24.11.2007,,,,,,7 Meafu,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
