K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.01.09.2013,,,,,,9 Raket,,
11.01.09.2014,,,,,,10 Gampong Teungoh,,"Surat Gubernur Aceh No.140/31091 tgl 19 Okt 2017 hal Rekomendasi
Usulan Pemutakhiran Kode Dan data Wilayah Adm Pemkab Aceh
Selatan dan Perda No.4/2010"
11.01.09.2015,,,,,,11 Seuneubok Jaya,,
11.01.09.2016,,,,,,12 Padang Harapan,,
11.01.10,,,,10Pasi Raja,-,21,,
11.01.10.2001,,,,,,1 Ladang Teungoh,,
11.01.10.2002,,,,,,2 Pucok Krueng,,
11.01.10.2003,,,,,,3 Silolo,,
11.01.10.2004,,,,,,4 Kampung Baru,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.10.2005,,,,,,5 Panton Bili,,
11.01.10.2006,,,,,,6 Paya Ateuk,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.10.2007,,,,,,7 Ladang Tuha,,
11.01.10.2008,,,,,,8 Mata Ie,,
11.01.10.2009,,,,,,9 Ujong Batee,,
11.01.10.2010,,,,,,10 Lhok Sialang Cut,,
11.01.10.2011,,,,,,11 Seuneubok,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.10.2012,,,,,,12 Ie Mirah,,
11.01.10.2013,,,,,,13 Pasie Rasian,,
11.01.10.2014,,,,,,14 Ujung Padang Rasian,,
11.01.10.2015,,,,,,15 Krueng Kalee,,
11.01.10.2016,,,,,,16 Lhok Sialang Rayeuk,,
11.01.10.2017,,,,,,17 Gampong Baro,,"Perbaikan nama Desa Pd. Macan Brs sesuai Surat Pem Aceh No.
146.1/10560 tgl 13 Juni 2016, Perbaikan nama sesuai Surat Pemkab
Aceh Selatan No.140/819/2016 tgl 14 okt 2016 dan Rekomedasi Ditjen
Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.01.10.2018,,,,,,18 Teupin Gajah,,
11.01.10.2019,,,,,,"19 Ujung Padang
Asahan",,
11.01.10.2020,,,,,,20 Pulo Ie II,,
11.01.10.2021,,,,,,21 Pante Raja,,"Pemekaran Desa, Qonun No. 6/2010"
11.01.11,,,,11Labuhan Haji Timur,-,12,,
11.01.11.2001,,,,,,1 Tengah Peulumat,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.11.2002,,,,,,2 Paya Peulumat,,
11.01.11.2003,,,,,,3 Padang Peulumat,,
