K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
52.08.03.2009,,,,,,9 Pansor,,"Pemekaran Desa Sesait sesuai Perda 14 Tahun 2020, surat Dirjen
Bina Pemdes No 140/8711/BPD tgl 27 -12/2019 ttg Permohonan
Pemberian Kode Desa Terhadap 10 Desa Persiapan di Wil Kab Lombok
Utara"
52.08.03.2010,,,,,,10 Santong Mulia,,"Pemekaran Desa Sesait sesuai Perda 10/2020, surat Dirjen Bina
Pemdes No 140/8711/BPD tgl 27 -12/2019 ttg Permohonan Pemberian
Kode Desa Terhadap 10 Desa Persiapan di Wil Kab Lombok Utara"
52.08.04,,,,4Bayan,-,12,,Semula wil. Kab. Lombok Barat
52.08.04.2001,,,,,,1 Bayan,,
52.08.04.2002,,,,,,2 Loloan,,
52.08.04.2003,,,,,,3 Anyar,,
52.08.04.2004,,,,,,4 Sukadana,,
52.08.04.2005,,,,,,5 Akar Akar,,
52.08.04.2006,,,,,,6 Senaru,,
52.08.04.2007,,,,,,7 Mumbul Sari,,
52.08.04.2008,,,,,,8 Sambik Elen,,
52.08.04.2009,,,,,,9 Karang Bajo,,
52.08.04.2010,,,,,,10 Gunjan Asri,,"Pemekaran Desa Akar-Akar sesuai Perda 16/2020 ttg Pembentukan
Desa Gunjan Asri Kec Bayan, surat Dirjen Bina Pemdes No
140/8711/BPD tgl 27 -12/2019 ttg Permohonan Pemberian Kode Desa
Terhadap 10 Desa Persiapan di Wil Kab Lombok Utara"
52.08.04.2011,,,,,,11 Andalan,,"Pemekaran Desa Akar-Akar sesuai Perda 15/2020 ttg Pembentukan
Desa Andalan Kec Bayan, surat Dirjen Bina Pemdes No 140/8711/BPD
tgl 27 -12/2019 ttg Permohonan Pemberian Kode Desa Terhadap 10
Desa Persiapan di Wil Kab Lombok Utara"
52.08.04.2012,,,,,,12 Batu Rakit,,"Pemekaran Desa Sukadana sesuai Perda 17/2020 ttg Pembentukan
Desa Batu Rakit Kec Bayan, surat Dirjen Bina Pemdes No
140/8711/BPD tgl 27 -12/2019 ttg Permohonan Pemberian Kode Desa
Terhadap 10 Desa Persiapan di Wil Kab Lombok Utara"
52.08.05,,,,5Pemenang,-,5,,Semula wil. Kab. Lombok Barat
52.08.05.2001,,,,,,1 Pemenang Timur,,
52.08.05.2002,,,,,,2 Pemenang Barat,,
52.08.05.2003,,,,,,3 Gili Indah,,
52.08.05.2004,,,,,,4 Malaka,,
52.08.05.2005,,,,,,5 Menggala,,"Pemekaran Desa Pemenang Barat sesuai Perda 8/2020, surat Dirjen
Bina Pemdes No 140/8711/BPD tgl 27 -12/2019 ttg Permohonan
Pemberian Kode Desa Terhadap 10 Desa Persiapan di Wil Kab Lombok
Utara"
