K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53.07.17.2007,,,,,,7 Tuwa,,Semula wil. Kec. Paga
53.07.17.2008,,,,,,8 Poma,,Semula wil. Kec. Paga
53.07.17.2009,,,,,,9 Bu Barat,,"Pemekaran dari Desa Bu Selatan ; Perda Kab. Ngada No 2 Tahun 2022
tentang Pembentukan Desa"
53.07.17.2010,,,,,,10 Bu Nuapu’u,,"Pemekaran dari Desa Bu Utara ; Perda Kab. Ngada No 2 Tahun 2022
tentang Pembentukan Desa"
53.07.18,,,,18Hewokloang,-,7,,Perda No. 5/2007
53.07.18.2001,,,,,,1 Rubit,,Semula wil. Kec. Kewapante
53.07.18.2002,,,,,,2 Wolomapa,,Semula wil. Kec. Kewapante
53.07.18.2003,,,,,,3 Baomekot,,Semula wil. Kec. Kewapante
53.07.18.2004,,,,,,4 Kajowair,,Semula wil. Kec. Kewapante
53.07.18.2005,,,,,,5 Hewokloang,,Semula wil. Kec. Kewapante
53.07.18.2006,,,,,,6 Heopuat,,Semula wil. Kec. Kewapante
53.07.18.2007,,,,,,7 Munerana,,Semula wil. Kec. Kewapante
53.07.19,,,,19Kangae,-,9,,Perda No. 5/2007
53.07.19.2001,,,,,,1 Teka Iku,,Semula wil. Kec. Kewapante
53.07.19.2002,,,,,,2 Mekendetung,,Semula wil. Kec. Kewapante
53.07.19.2003,,,,,,3 Kokowahor,,Semula wil. Kec. Kewapante
53.07.19.2004,,,,,,4 Balatatatin,,Semula wil. Kec. Kewapante
53.07.19.2005,,,,,,5 Watuliwung,,Semula wil. Kec. Kewapante
53.07.19.2006,,,,,,6 Tana Duen,,Semula wil. Kec. Kewapante
53.07.19.2007,,,,,,7 Watumilok,,Semula wil. Kec. Kewapante
53.07.19.2008,,,,,,8 Habi,,Semula wil. Kec. Kewapante
53.07.19.2009,,,,,,9 Langir,,Semula wil. Kec. Kewapante
53.07.20,,,,20Doreng,-,9,,Perda No. 6/2007
53.07.20.2001,,,,,,1 Waihawa,,Semula wil. Kec. Bola
53.07.20.2002,,,,,,2 Nenbura,,Semula wil. Kec. Bola
53.07.20.2003,,,,,,3 Wogalirit,,Semula wil. Kec. Bola
53.07.20.2004,,,,,,4 Watumerak,,Semula wil. Kec. Bola
53.07.20.2005,,,,,,5 Wolonterang,,Semula wil. Kec. Bola
53.07.20.2006,,,,,,6 Kloangpopot,,Semula wil. Kec. Bola
53.07.20.2007,,,,,,7 Wolomotong,,Semula wil. Kec. Bola
53.07.20.2008,,,,,,8 Mahe Tanah,,"Pemekaran dari Desa Nenbura ; Perda Kab. Ngada No 2 Tahun 2022
tentang Pembentukan Desa"
53.07.20.2009,,,,,,9 Pelibaler,,"Pemekaran dari Desa Nenbura ; Perda Kab. Ngada No 2 Tahun 2022
tentang Pembentukan Desa"
53.07.21,,,,21Mapitara,-,4,,Perda No. 6/2007
53.07.21.2001,,,,,,1 Hale,,Semula wil. Kec. Bola
53.07.21.2002,,,,,,2 Hebing,,Semula wil. Kec. Bola
53.07.21.2003,,,,,,3 Natakoli,,Semula wil. Kec. Bola
53.07.21.2004,,,,,,4 Egon Gahar,,Semula wil. Kec. Bola
