K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61.05.04.2004,,,,,,3 Sungai Mali,,
61.05.04.2005,,,,,,4 Air Nyuruk,,
61.05.04.2006,,,,,,5 Nanga Merkak,,
61.05.04.2007,,,,,,6 Sungai Deras,,
61.05.04.2008,,,,,,7 Nanga Sejirak,,
61.05.04.2009,,,,,,8 Semuntai,,
61.05.04.2010,,,,,,9 Senibung,,Perda No. 15/2007
61.05.04.2011,,,,,,10 Tanjung Baung,,Perda No. 15/2007
61.05.04.2012,,,,,,11 Baung Sengatap,,Perda No. 15/2007
61.05.04.2013,,,,,,12 Semajau Mekar,,Perda No. 15/2007
61.05.04.2014,,,,,,13 Beluh Mulyo,,Perda No. 15/2007
61.05.04.2015,,,,,,14 Batu Ampar,,Perda No. 15/2007
61.05.04.2016,,,,,,15 Bukit Sidin Permai,,Perda No. 15/2007
61.05.04.2017,,,,,,16 Betung Permai,,Perda No. 15/2007
61.05.04.2018,,,,,,17 Kenuak,,"Perubahan Nama Desa Kenisak Jaya menjadi Kenuak Perda No
15/2007"
61.05.04.2019,,,,,,18 Jentawang Hilir,,"Pemekaran sebagian wil Desa Nanga Ketungau, Perda No. 13/2011"
61.05.04.2020,,,,,,19 Batu Nyadi,,"Pemekaran sebagian wil Desa Nanga Merkak, Perda No. 13/2011"
61.05.04.2021,,,,,,20 Ratu Damai,,"Pemekaran sebagian wil Desa Semuntai, Perda No. 13/2011"
61.05.04.2022,,,,,,21 Lepung Pantak,,"Pemekaran sebagian wil Desa Baung Sengatap, Perda No. 13/2011"
61.05.04.2023,,,,,,22 Pampang Dua,,"Pemekaran sebagian wil Desa Sungai Mali, Perda No. 13/2011"
61.05.04.2024,,,,,,23 Mungguk Kelapa,,"Pemekaran sebagian wil Desa Sungai Mali, Perda No. 13/2011"
61.05.04.2025,,,,,,24 Maung,,"Pemekaran sebagian wil Desa Kenuak, Perda No. 13/2011"
61.05.05,,,,5Ketungau Tengah,-,29,,
61.05.05.2001,,,,,,1 Wirayuda,,
61.05.05.2002,,,,,,2 Tanjung Sari,,
61.05.05.2003,,,,,,3 Panding Jaya,,
61.05.05.2004,,,,,,4 Tirta Karya,,
61.05.05.2005,,,,,,5 Begelang Jaya,,
61.05.05.2006,,,,,,6 Sumber Sari,,
61.05.05.2007,,,,,,7 Panggi Agung,,
61.05.05.2008,,,,,,8 Kerta Sari,,
61.05.05.2009,,,,,,9 Argo Mulyo,,
61.05.05.2010,,,,,,10 Wana Bhakti,,
61.05.05.2011,,,,,,11 Swadaya,,
61.05.05.2012,,,,,,12 Margahayu,,
61.05.05.2013,,,,,,13 Gut Jaya Bhakti,,
61.05.05.2014,,,,,,14 Landau Buaya,,Perda No. 16/2007
61.05.05.2015,,,,,,15 Kayu Dujung,,Perda No. 16/2007
61.05.05.2016,,,,,,16 Senangan Kecil,,Perda No. 16/2007
,,,,,,,,
