K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11,ACEH,,,,,,,UU. No. 11 Tahun 2006
11.05,KAB. ACEH BARAT,,,12,0,322,"2.782,873","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
11.05.01,,,,1Johan Pahlawan,-,21,,"Perbaikan nama kec. semula Johan Pahwalan menjadi Johan
Pahlawan, sesuai:
Qanun No. 5 Tahun 2015; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.05.01.2001,,,,,,1 Suak Indrapuri,,
11.05.01.2002,,,,,,2 Kampung Belakang,,
11.05.01.2003,,,,,,3 Ujong Kalak,,"Perbaikan nama desa semula Ujung Kalak menjadi Ujong Kalak, sesuai:
Qanun No. 5 Tahun 2015; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.05.01.2004,,,,,,4 Kuta Padang,,
11.05.01.2005,,,,,,5 Ujong Baroh,,
11.05.01.2006,,,,,,6 Rundeng,,
11.05.01.2007,,,,,,7 Drien Rampak,,
11.05.01.2008,,,,,,8 Pasir,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.05.01.2009,,,,,,9 Pasar Aceh,,
11.05.01.2010,,,,,,10 Padang Seurahet,,
11.05.01.2011,,,,,,11 Panggong,,
11.05.01.2012,,,,,,12 Seuneubok,,"Perbaikan nama desa semula Seuneugok menjadi Seuneubok, sesuai:
Qanun No. 5 Tahun 2015; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.05.01.2013,,,,,,13 Gampong Darat,,
11.05.01.2014,,,,,,14 Gampa,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.05.01.2015,,,,,,15 Lapang,,
11.05.01.2016,,,,,,16 Blang Beurandang,,
11.05.01.2017,,,,,,17 Suak Ribee,,
11.05.01.2018,,,,,,18 Suak Raya,,
11.05.01.2019,,,,,,19 Suak Nie,,
11.05.01.2020,,,,,,20 Leuhan,,
11.05.01.2021,,,,,,21 Suak Sigadeng,,
11.05.02,,,,2Kaway XVI,-,44,,
11.05.02.2001,,,,,,1 Keude Aron,,
11.05.02.2002,,,,,,2 Kampong Mesjid,,"Perbaikan nama desa semula Kampung Masjid menjadi Kampong
Mesjid, sesuai:
Qanun No. 5 Tahun 2015; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.05.02.2003,,,,,,3 Padang Mancang,,
