K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33,JAWA TENGAH,,,,,,,
33.76,KOTA TEGAL,,,4,27,0,"39,075","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
33.76.01,,,,1Tegal Barat,7,-,,
33.76.01.1001,,,,,1Pesurungan Kidul,,,
33.76.01.1002,,,,,2Debong Lor,,,
33.76.01.1003,,,,,3Kemandungan,,,
33.76.01.1004,,,,,4Pekauman,,,
33.76.01.1005,,,,,5Kraton,,,
33.76.01.1006,,,,,6Tegalsari,,,
33.76.01.1007,,,,,7Muarareja,,,
33.76.02,,,,2Tegal Timur,5,-,,
33.76.02.1001,,,,,1Kejambon,,,
33.76.02.1002,,,,,2Slerok,,,
33.76.02.1003,,,,,3Panggung,,,
33.76.02.1004,,,,,4Mangkukusuman,,,
33.76.02.1005,,,,,5Mintaragen,,,
33.76.03,,,,3Tegal Selatan,8,-,,
33.76.03.1001,,,,,1Kalinyamat Wetan,,,
33.76.03.1002,,,,,2Bandung,,,
33.76.03.1003,,,,,3Debong Kidul,,,
33.76.03.1004,,,,,4Tunon,,,
33.76.03.1005,,,,,5Keturen,,,
33.76.03.1006,,,,,6Debong Kulon,,,
33.76.03.1007,,,,,7Debong Tengah,,,
33.76.03.1008,,,,,8Randugunting,,,
33.76.04,,,,4Margadana,7,-,,
33.76.04.1001,,,,,1Kaligangsa,,,
33.76.04.1002,,,,,2Krandon,,,
33.76.04.1003,,,,,3Cabawan,,,
33.76.04.1004,,,,,4Kalinyamat Kulon,,,
33.76.04.1005,,,,,5Margadana,,,
33.76.04.1006,,,,,6Sumurpanggang,,,
33.76.04.1007,,,,,7Pesurungan Lor,,,
